geneName,mean_phi,mean_sd,mean_length,mean_logPhi,mean_logSd,median_phi,median_sd,median_length,median_logPhi,median_logSd,n_isoforms
rgba-1,0.803882837295532,1.84737578797809e-05,321,-0.107465393841267,1.09242260800926e-05,0.803882837295532,1.84737578797809e-05,321,-0.107465393841267,1.09242260800926e-05,1
rgef-1,0.504870802164078,8.48305242423536e-06,1963.5,-0.304167240858078,8.53165230283038e-06,0.504870802164078,8.48305242423536e-06,1963.5,-0.304167240858078,8.53165230283038e-06,2
rgl-1,0.932718247175216,8.24426990880951e-06,2613,-0.0327026601880789,5.36311807664296e-06,0.932718247175216,8.24426990880951e-06,2613,-0.0327026601880789,5.36311807664296e-06,2
rgr-1,0.702374339103699,6.23518584555857e-06,4158,-0.155296668410301,4.13097664752555e-06,0.702374339103699,6.23518584555857e-06,4158,-0.155296668410301,4.13097664752555e-06,2
rgs-1,0.792130291461944,1.32731162454182e-05,675,-0.107849206775427,7.71563685656471e-06,0.792130291461944,1.32731162454182e-05,675,-0.107849206775427,7.71563685656471e-06,2
rgs-10,1.18613290786743,1.32203071288096e-05,813,0.071246400475502,5.18055551686669e-06,1.18613290786743,1.32203071288096e-05,813,0.071246400475502,5.18055551686669e-06,1
rgs-11,1.04782402515411,1.23778525656681e-05,825,0.0170226190239191,5.50796802788147e-06,1.04782402515411,1.23778525656681e-05,825,0.0170226190239191,5.50796802788147e-06,1
rgs-2,1.69307532906533,1.99533505455438e-05,512.25,0.225585207343102,4.89106452621264e-06,1.70358240604401,2.00476746850791e-05,507,0.228547833859921,4.88394954655266e-06,4
rgs-3,1.50775953133901,1.48942455119073e-05,940,0.17596772313118,4.25257102679715e-06,1.52831673622131,1.51834823824148e-05,873,0.182132259011269,4.25872898409323e-06,3
rgs-4,1.22583192586899,1.555420200584e-05,591,0.0848792940378189,5.57685436860673e-06,1.22583192586899,1.555420200584e-05,591,0.0848792940378189,5.57685436860673e-06,2
rgs-5,0.472019538283349,9.21736467934267e-06,1429.5,-0.336559146642685,1.03721465863872e-05,0.472019538283349,9.21736467934267e-06,1429.5,-0.336559146642685,1.03721465863872e-05,2
rgs-6,0.792483806610107,9.1795408047455e-06,2184,-0.105470590293407,7.34337833542715e-06,0.792483806610107,9.1795408047455e-06,2184,-0.105470590293407,7.34337833542715e-06,2
rgs-7,1.5338602917535,1.40171909838337e-05,1301.57142857143,0.183595536010606,4.2638979027107e-06,1.50463950634003,1.40805869876359e-05,975,0.175027206540108,4.37993685902705e-06,7
rgs-8.1,1.09169435501099,1.45758361931098e-05,690,0.0331876650452614,7.31416298070536e-06,1.09169435501099,1.45758361931098e-05,690,0.0331876650452614,7.31416298070536e-06,1
rgs-8.2,1.09258413314819,1.39262472986935e-05,690,0.0346409939229488,5.94253613502223e-06,1.09258413314819,1.39262472986935e-05,690,0.0346409939229488,5.94253613502223e-06,1
rgs-9,1.3742344379425,1.53997559498284e-05,708,0.134926468133926,5.56557632416436e-06,1.3742344379425,1.53997559498284e-05,708,0.134926468133926,5.56557632416436e-06,1
rha-1,0.865142703056335,5.98710726355088e-06,3906,-0.0639690682291985,3.04583738155146e-06,0.865142703056335,5.98710726355088e-06,3906,-0.0639690682291985,3.04583738155146e-06,1
rha-2,0.734184205532074,6.545025587612e-06,3447,-0.136062115430832,4.13199837405231e-06,0.734184205532074,6.545025587612e-06,3447,-0.136062115430832,4.13199837405231e-06,1
rheb-1,0.807620286941528,1.34504223666383e-05,624,-0.099401518702507,7.8781560896268e-06,0.807620286941528,1.34504223666383e-05,624,-0.099401518702507,7.8781560896268e-06,1
rhgf-1,0.709918677806854,6.90387279389725e-06,4023,-0.151526972651482,5.39630025334858e-06,0.709918677806854,6.90387279389725e-06,4023,-0.151526972651482,5.39630025334858e-06,1
rhgf-2,1.33498863379161,8.74406927676092e-06,3021,0.124417173365752,3.19786812476112e-06,1.3292487859726,8.60403431726334e-06,3024,0.122590854763985,3.15488517518842e-06,3
rhi-1,1.65948081016541,1.85115734930994e-05,576,0.217286184430122,4.8741755392058e-06,1.65948081016541,1.85115734930994e-05,576,0.217286184430122,4.8741755392058e-06,1
rho-1,1.29474771022797,1.5829797538704e-05,579,0.108964391052723,5.29683406569269e-06,1.29474771022797,1.5829797538704e-05,579,0.108964391052723,5.29683406569269e-06,1
rhr-1,1.61339330673218,1.61450737087437e-05,1392,0.20592974126339,3.82077396858728e-06,1.61339330673218,1.61450737087437e-05,1392,0.20592974126339,3.82077396858728e-06,1
rhr-2,0.339206337928772,7.96841372921089e-06,1374,-0.483255565166473,1.16197721547274e-05,0.339206337928772,7.96841372921089e-06,1374,-0.483255565166473,1.16197721547274e-05,1
rhy-1,1.15570449829102,1.08047574779537e-05,1509,0.0611005499958992,3.8360472795021e-06,1.15570449829102,1.08047574779537e-05,1509,0.0611005499958992,3.8360472795021e-06,1
rib-1,0.814905017614365,1.63967975392711e-05,652.5,-0.0996210910379889,9.19169366424822e-06,0.814905017614365,1.63967975392711e-05,652.5,-0.0996210910379889,9.19169366424822e-06,2
rib-2,0.880279183387756,7.73105457345324e-06,2445,-0.0574218854308128,4.55023434835875e-06,0.880279183387756,7.73105457345324e-06,2445,-0.0574218854308128,4.55023434835875e-06,1
ribo-1,1.3778133392334,1.15133010603941e-05,1761,0.137825652956963,3.37222552391096e-06,1.3778133392334,1.15133010603941e-05,1761,0.137825652956963,3.37222552391096e-06,1
ric-19,0.753502011299133,1.04491683923096e-05,1293,-0.12822687625885,7.48988381999096e-06,0.753502011299133,1.04491683923096e-05,1293,-0.12822687625885,7.48988381999096e-06,1
ric-3,0.43003123998642,9.56742087295592e-06,1137,-0.378925144672394,1.09993353244606e-05,0.43003123998642,9.56742087295592e-06,1137,-0.378925144672394,1.09993353244606e-05,1
ric-4,1.00373491644859,1.44693099223282e-05,664.5,-0.00301428511738775,6.33801224459956e-06,1.00373491644859,1.44693099223282e-05,664.5,-0.00301428511738775,6.33801224459956e-06,2
ric-7,0.758082588513692,1.08942556966902e-05,1555,-0.126727412144343,6.77644832142324e-06,0.731322765350342,8.5977404173042e-06,2085,-0.139389455318451,5.92638815089835e-06,3
ric-8,1.15463390946388,1.33449378890435e-05,905.25,0.0590137289837003,5.40848866411469e-06,1.15110713243484,1.37736864348001e-05,723,0.0582670532166958,5.71112188469651e-06,4
rict-1,1.08719376722971,7.67690743321899e-06,3929,0.0342848139504592,5.27833028181439e-06,1.08183491230011,7.02848976315793e-06,4737,0.0325527936220169,5.46913954505449e-06,3
rig-1,0.778744906187057,9.80185540780783e-06,2173.5,-0.115858847275376,6.07330681933857e-06,0.778744906187057,9.80185540780783e-06,2173.5,-0.115858847275376,6.07330681933857e-06,2
rig-3,1.14410614967346,1.01825447083599e-05,1464,0.0567709170281887,3.83814949759311e-06,1.14410614967346,1.01825447083599e-05,1464,0.0567709170281887,3.83814949759311e-06,1
rig-4,0.523776352405548,6.18391941126313e-06,6978,-0.284847021102905,6.50622741702628e-06,0.523776352405548,6.18391941126313e-06,6978,-0.284847021102905,6.50622741702628e-06,1
rig-5,0.758753044264657,1.10029136682817e-05,1134,-0.125313158546175,6.65354094919987e-06,0.758423626422882,1.01876580161729e-05,1275,-0.125808075070381,6.49276302898982e-06,7
rig-6,0.731274962425232,7.09408916366179e-06,2958,-0.138145573437214,4.44182958075411e-06,0.731274962425232,7.09408916366179e-06,2958,-0.138145573437214,4.44182958075411e-06,2
ril-1,2.2322154045105,3.04227298034577e-05,420,0.34536001086235,5.23332821997681e-06,2.2322154045105,3.04227298034577e-05,420,0.34536001086235,5.23332821997681e-06,1
ril-2,0.695209840933482,8.53844923305601e-06,1987,-0.161708066860835,6.09058347477981e-06,0.696561574935913,8.56489408743222e-06,2025,-0.160877600312233,6.11066304376679e-06,3
rilp-1,0.653380244970321,1.04591230594426e-05,1246.5,-0.192010805010796,8.69941679554977e-06,0.653380244970321,1.04591230594426e-05,1246.5,-0.192010805010796,8.69941679554977e-06,2
rimb-1,1.25579273700714,9.99826328649223e-06,3831,0.0947355628013611,8.99215755076521e-06,1.25579273700714,9.99826328649223e-06,3831,0.0947355628013611,8.99215755076521e-06,1
rin-1,0.724853242437045,7.20499923699436e-06,3453.25,-0.142954415952166,4.80191623233545e-06,0.704787015914917,7.34799000379664e-06,3019.5,-0.154429219663143,4.88995223413701e-06,12
riok-1,0.81691437959671,9.1275423318108e-06,1521,-0.0906763151288033,5.06530689092866e-06,0.81691437959671,9.1275423318108e-06,1521,-0.0906763151288033,5.06530689092866e-06,1
riok-2,1.2552330493927,1.01335822749042e-05,1590,0.09717757999897,3.8101355170796e-06,1.2552330493927,1.01335822749042e-05,1590,0.09717757999897,3.8101355170796e-06,1
riok-3,0.925933003425598,9.30939058342225e-06,1533,-0.0356667265295982,4.45364322700383e-06,0.925933003425598,9.30939058342225e-06,1533,-0.0356667265295982,4.45364322700383e-06,1
rip-1,1.14724957942963,1.458212210246e-05,630,0.0558509640395641,5.94476468724203e-06,1.14724957942963,1.458212210246e-05,630,0.0558509640395641,5.94476468724203e-06,1
rla-0,2.64678978919983,3.63958486343349e-05,939,0.419860541820526,4.6198047116209e-06,2.64678978919983,3.63958486343349e-05,939,0.419860541820526,4.6198047116209e-06,1
rla-1,3.22812843322754,5.29924928008773e-05,336,0.504552483558655,5.84975227315154e-06,3.22812843322754,5.29924928008773e-05,336,0.504552483558655,5.84975227315154e-06,1
rla-2,2.6627516746521,4.05919600893109e-05,333,0.421238273382187,5.72728560554381e-06,2.6627516746521,4.05919600893109e-05,333,0.421238273382187,5.72728560554381e-06,1
rlbp-1,0.46307423710823,9.84745704020952e-06,1074,-0.353852972388268,1.0693339328987e-05,0.46307423710823,9.84745704020952e-06,1074,-0.353852972388268,1.0693339328987e-05,2
rle-1,1.13433504104614,1.22890200972326e-05,2017,0.0512663287421067,5.63940734021508e-06,1.13845789432526,9.03439024264522e-06,2799,0.0539712756872177,5.60577196537249e-06,3
rmd-1,1.90371310710907,2.11360888285818e-05,634.5,0.277205049991607,4.45845772417594e-06,1.90371310710907,2.11360888285818e-05,634.5,0.277205049991607,4.45845772417594e-06,2
rmd-2,1.71801698207855,1.82646885643316e-05,878,0.229956979552905,4.20239560570317e-06,1.73628771305084,1.77451820886685e-05,819,0.237584918737411,4.11815777145604e-06,3
rmd-3,1.80022811889648,1.90699869836814e-05,678,0.253126263618469,4.285775147545e-06,1.80022811889648,1.90699869836814e-05,678,0.253126263618469,4.285775147545e-06,1
rmd-6,1.56746256351471,1.69224640461062e-05,678,0.192832201719284,4.479009018848e-06,1.56746256351471,1.69224640461062e-05,678,0.192832201719284,4.479009018848e-06,1
rme-1,1.46876516607073,1.24585912748717e-05,1900,0.164561696350574,3.37411931758026e-06,1.50220572948456,1.29020943336044e-05,1827,0.175310224294662,3.42212220283192e-06,9
rme-2,1.38338774442673,1.01145143957138e-05,2659.5,0.139736160635948,3.35507279300315e-06,1.38338774442673,1.01145143957138e-05,2659.5,0.139736160635948,3.35507279300315e-06,2
rme-4,0.68721416592598,1.13328854239699e-05,1308,-0.171061702072621,8.56687024055671e-06,0.68721416592598,1.13328854239699e-05,1308,-0.171061702072621,8.56687024055671e-06,2
rme-6,1.43424928188324,1.56384704694633e-05,1783.5,0.150899533182383,5.08662319015506e-06,1.43424928188324,1.56384704694633e-05,1783.5,0.150899533182383,5.08662319015506e-06,2
rme-8,0.637972533702851,5.3340403092416e-06,6828,-0.196895495057106,3.97917705674606e-06,0.637972533702851,5.3340403092416e-06,6828,-0.196895495057106,3.97917705674606e-06,2
rmh-1,0.51344883441925,7.95452162474695e-06,2781,-0.297260075807571,9.62385846155786e-06,0.51344883441925,7.95452162474695e-06,2781,-0.297260075807571,9.62385846155786e-06,1
rmh-2,0.489904642105103,8.72273237833233e-06,1848,-0.318438619375229,9.32121144937342e-06,0.489904642105103,8.72273237833233e-06,1848,-0.318438619375229,9.32121144937342e-06,1
rnf-1,0.912938892841339,1.1295657244614e-05,1146,-0.0433767288923264,6.06791854137504e-06,0.912938892841339,1.1295657244614e-05,1146,-0.0433767288923264,6.06791854137504e-06,1
rnf-113,1.12938845157623,1.18799134491989e-05,1155,0.0501129664480686,5.11698230120867e-06,1.12938845157623,1.18799134491989e-05,1155,0.0501129664480686,5.11698230120867e-06,1
rnf-121,0.7401442527771,1.14579485608289e-05,1008,-0.13673734664917,7.7372885403795e-06,0.7401442527771,1.14579485608289e-05,1008,-0.13673734664917,7.7372885403795e-06,1
rnf-145,0.853364527225494,7.61926054255098e-06,2229,-0.0707590132951736,4.19308372274716e-06,0.853364527225494,7.61926054255098e-06,2229,-0.0707590132951736,4.19308372274716e-06,1
rnf-5,0.586855739355088,1.43401102290231e-05,505.5,-0.245694007724523,1.13966508890799e-05,0.584060728549957,1.42905467212001e-05,505.5,-0.247862219810486,1.13198911076257e-05,4
rnh-1.0,1.44998902082443,1.86999673851693e-05,563,0.133407264947891,5.64031415527887e-06,1.72729706764221,2.14364557790425e-05,468,0.234345972537994,5.02904062636797e-06,3
rnh-1.1,0.595001399517059,9.91916921846809e-06,1524,-0.232659354805946,8.47100659205705e-06,0.595001399517059,9.91916921846809e-06,1524,-0.232659354805946,8.47100659205705e-06,1
rnh-1.2,0.999728798866272,1.45551886060188e-05,579,-0.00486813578754663,6.50020724720402e-06,0.999728798866272,1.45551886060188e-05,579,-0.00486813578754663,6.50020724720402e-06,1
rnh-1.3,1.96080017089844,2.54204061889235e-05,420,0.289094090461731,5.29523666294607e-06,1.96080017089844,2.54204061889235e-05,420,0.289094090461731,5.29523666294607e-06,1
rnh-2,0.811180293560028,1.1548381414214e-05,894,-0.095552884042263,6.51689429692504e-06,0.811180293560028,1.1548381414214e-05,894,-0.095552884042263,6.51689429692504e-06,1
rnp-1,0.709008783102036,1.95531379191904e-05,504,-0.170534692704677,1.22169714295786e-05,0.709008783102036,1.95531379191904e-05,504,-0.170534692704677,1.22169714295786e-05,2
rnp-2,1.41118037700653,1.54825187344178e-05,621,0.146927863359451,4.84961717722492e-06,1.41118037700653,1.54825187344178e-05,621,0.146927863359451,4.84961717722492e-06,1
rnp-3,1.15634697675705,1.46326173305166e-05,610.5,0.0591075401753187,5.57478185194253e-06,1.15634697675705,1.46326173305166e-05,610.5,0.0591075401753187,5.57478185194253e-06,2
rnp-4,1.6539398431778,2.09957592959713e-05,429,0.215191915631294,5.33482356193988e-06,1.6539398431778,2.09957592959713e-05,429,0.215191915631294,5.33482356193988e-06,1
rnp-5,1.85135078430176,2.07230768691366e-05,870,0.2651387155056,4.38951232198415e-06,1.85135078430176,2.07230768691366e-05,870,0.2651387155056,4.38951232198415e-06,1
rnp-6,0.969962259133658,1.07858421788741e-05,1437,-0.0205137940744559,5.37666821614469e-06,0.920605540275574,1.18856505579367e-05,1041,-0.0399701185524464,5.35933638230693e-06,3
rnp-7,0.660052537918091,1.16360227876767e-05,999,-0.187713652849197,8.18163492116504e-06,0.660052537918091,1.16360227876767e-05,999,-0.187713652849197,8.18163492116504e-06,1
rnp-8,1.5041116476059,1.49013247228398e-05,1153.5,0.173960648477077,4.69207020120852e-06,1.5041116476059,1.49013247228398e-05,1153.5,0.173960648477077,4.69207020120852e-06,2
rnr-1,1.78287541866302,1.55198132949959e-05,2367,0.249754071235657,3.30728911430406e-06,1.78287541866302,1.55198132949959e-05,2367,0.249754071235657,3.30728911430406e-06,1
rnr-2,1.88995170593262,1.79534473772047e-05,1146,0.27474245429039,3.73861849418621e-06,1.88995170593262,1.79534473772047e-05,1146,0.27474245429039,3.73861849418621e-06,1
rnst-2,1.44441485404968,1.46457593376964e-05,840,0.157532379031181,4.30911174904407e-06,1.44441485404968,1.46457593376964e-05,840,0.157532379031181,4.30911174904407e-06,1
rnt-1,0.393988102674484,9.50552311685226e-06,906,-0.418408781290054,1.14340067868034e-05,0.393988102674484,9.50552311685226e-06,906,-0.418408781290054,1.14340067868034e-05,1
rocf-1,1.20371270179749,7.36313968997944e-06,3789,0.0796020179986954,3.0022209385558e-06,1.20371270179749,7.36313968997944e-06,3789,0.0796020179986954,3.0022209385558e-06,1
rod-1,0.963735282421112,4.80269676735183e-06,6150,-0.0166239365935326,2.31608526911216e-06,0.963735282421112,4.80269676735183e-06,6150,-0.0166239365935326,2.31608526911216e-06,1
rog-1,1.4077228307724,1.14485244708946e-05,1795.5,0.146491415798665,4.85251463922062e-06,1.4077228307724,1.14485244708946e-05,1795.5,0.146491415798665,4.85251463922062e-06,2
rol-1,1.461350440979,1.31781178157571e-05,1377,0.163082912564278,3.77200490820469e-06,1.461350440979,1.31781178157571e-05,1377,0.163082912564278,3.77200490820469e-06,1
rol-3,0.483322411775589,6.53171496698326e-06,7446,-0.322426080703735,9.22131838015479e-06,0.483322411775589,6.53171496698326e-06,7446,-0.322426080703735,9.22131838015479e-06,1
rol-6,1.64443862438202,2.06836005580988e-05,1047,0.213222876191139,4.73595426008065e-06,1.64443862438202,2.06836005580988e-05,1047,0.213222876191139,4.73595426008065e-06,1
rol-8,1.96635907888412,2.56120412639045e-05,894,0.290474861860275,4.8052741684066e-06,1.96635907888412,2.56120412639045e-05,894,0.290474861860275,4.8052741684066e-06,2
rom-1,0.818677306175232,1.04390536089995e-05,1071,-0.0906009450554848,5.7787320736717e-06,0.818677306175232,1.04390536089995e-05,1071,-0.0906009450554848,5.7787320736717e-06,1
rom-2,0.682649075984955,9.34836059862578e-06,1308,-0.170152634382248,6.28896799075747e-06,0.682649075984955,9.34836059862578e-06,1308,-0.170152634382248,6.28896799075747e-06,1
rom-3,0.931865930557251,8.68118522716278e-06,2107.5,-0.0338234032969922,4.81775102323248e-06,0.931865930557251,8.68118522716278e-06,2107.5,-0.0338234032969922,4.81775102323248e-06,2
rom-4,0.940278649330138,1.08761862925376e-05,2084.5,-0.0341337031374375,6.25454675956221e-06,0.924984484910965,8.83949099796287e-06,2244,-0.0357867404818535,4.79332633760217e-06,6
rom-5,0.966153919696808,1.13773554620288e-05,978,-0.0182618778198957,5.56652127531901e-06,0.966153919696808,1.13773554620288e-05,978,-0.0182618778198957,5.56652127531901e-06,1
romo-1,0.917622148990631,2.24033953778211e-05,249,-0.0512864179909229,1.13931160421659e-05,0.917622148990631,2.24033953778211e-05,249,-0.0512864179909229,1.13931160421659e-05,1
rop-1,1.38021969795227,1.16065078046799e-05,1932,0.138572409749031,3.38074630595612e-06,1.38021969795227,1.16065078046799e-05,1932,0.138572409749031,3.38074630595612e-06,1
row-1,0.675375680128733,9.17810665762272e-06,1750,-0.17559544245402,7.35598950382299e-06,0.674056470394135,9.02189061913693e-06,1749,-0.177844867110252,6.5813161393589e-06,3
rpa-1,1.27309727668762,1.02426403463481e-05,1968,0.103547498583794,3.33660943714825e-06,1.27309727668762,1.02426403463481e-05,1968,0.103547498583794,3.33660943714825e-06,1
rpa-2,1.90407073497772,1.84767713393815e-05,867,0.277813285589218,3.95666167264634e-06,1.90407073497772,1.84767713393815e-05,867,0.277813285589218,3.95666167264634e-06,1
rpa-4,0.980722486972808,1.58769265112046e-05,516,-0.015135949337855,7.4925303622799e-06,0.995629489421844,1.53814624486494e-05,513,-0.00702502811327577,7.72091590362331e-06,5
rpac-19,0.823988497257233,1.61060484634494e-05,435,-0.0929456427693367,9.02070753490327e-06,0.823988497257233,1.61060484634494e-05,435,-0.0929456427693367,9.02070753490327e-06,1
rpac-40,1.47120523452759,1.31013608540512e-05,1101,0.165988311171532,3.82557150646738e-06,1.47120523452759,1.31013608540512e-05,1101,0.165988311171532,3.82557150646738e-06,1
rpap-2,0.872946560382843,9.17236563687857e-06,1368,-0.0614656023681164,4.65348788797269e-06,0.872946560382843,9.17236563687857e-06,1368,-0.0614656023681164,4.65348788797269e-06,1
rpap-3,0.739146649837494,1.11649284240531e-05,894,-0.136583492159843,6.97053217123788e-06,0.739146649837494,1.11649284240531e-05,894,-0.136583492159843,6.97053217123788e-06,1
rpb-10,1.94457423686981,3.07029319834769e-05,204,0.283679664134979,6.64115721308917e-06,1.94457423686981,3.07029319834769e-05,204,0.283679664134979,6.64115721308917e-06,1
rpb-11,1.80828964710236,2.25521945546838e-05,369,0.254028111696243,5.2726616995203e-06,1.80828964710236,2.25521945546838e-05,369,0.254028111696243,5.2726616995203e-06,1
rpb-12,1.12780717015266,2.74039824141943e-05,135,0.0199724324047565,1.15851106895382e-05,1.12780717015266,2.74039824141943e-05,135,0.0199724324047565,1.15851106895382e-05,2
rpb-2,1.02906727790833,7.09182061464817e-06,3585,0.0114629818126559,2.88908620259076e-06,1.02906727790833,7.09182061464817e-06,3585,0.0114629818126559,2.88908620259076e-06,1
rpb-3,0.993072926998138,1.24862379073523e-05,849,-0.00655190972611308,5.6000959502961e-06,0.993072926998138,1.24862379073523e-05,849,-0.00655190972611308,5.6000959502961e-06,1
rpb-4,1.26594281196594,1.72983679415724e-05,435,0.0983564034104347,5.95933428005545e-06,1.26594281196594,1.72983679415724e-05,435,0.0983564034104347,5.95933428005545e-06,1
rpb-5,1.35437858104706,1.60154179815543e-05,636,0.128791213035583,5.04453974061866e-06,1.35437858104706,1.60154179815543e-05,636,0.128791213035583,5.04453974061866e-06,1
rpb-6,1.75203025341034,2.50617783887294e-05,414,0.239544898271561,5.78884391204676e-06,1.75203025341034,2.50617783887294e-05,414,0.239544898271561,5.78884391204676e-06,1
rpb-7,2.02744746208191,2.19090452247474e-05,594,0.304615914821625,4.428952041254e-06,2.02744746208191,2.19090452247474e-05,594,0.304615914821625,4.428952041254e-06,1
rpb-8,1.45914888381958,1.91147532096057e-05,447,0.16046367585659,5.60797387810568e-06,1.45914888381958,1.91147532096057e-05,447,0.16046367585659,5.60797387810568e-06,1
rpb-9,0.910906434059143,1.57069916021439e-05,504,-0.0473250858485699,7.83537377167651e-06,0.910906434059143,1.57069916021439e-05,504,-0.0473250858485699,7.83537377167651e-06,1
rpc-1,0.895949423313141,5.86439057103803e-06,4203,-0.0486156418919563,2.77862936372607e-06,0.895949423313141,5.86439057103803e-06,4203,-0.0486156418919563,2.77862936372607e-06,1
rpc-11,0.905255764722824,2.35204307326951e-05,208.5,-0.0602905340492726,1.19694158446096e-05,0.905255764722824,2.35204307326951e-05,208.5,-0.0602905340492726,1.19694158446096e-05,2
rpc-2,0.997241914272308,6.32082255843365e-06,3465,-0.00207340042106807,2.75872249438563e-06,0.997241914272308,6.32082255843365e-06,3465,-0.00207340042106807,2.75872249438563e-06,1
rpc-25,0.611744284629822,1.21117155058952e-05,720,-0.222779422998428,9.33918220206523e-06,0.611744284629822,1.21117155058952e-05,720,-0.222779422998428,9.33918220206523e-06,1
rpi-1,1.17879432439804,1.08084309314684e-05,1335,0.0694131851196289,4.37649289440097e-06,1.17879432439804,1.08084309314684e-05,1335,0.0694131851196289,4.37649289440097e-06,2
rpi-2,1.74048066139221,1.54333225024618e-05,1026,0.238968059420586,3.88752038275145e-06,1.74048066139221,1.54333225024618e-05,1026,0.238968059420586,3.88752038275145e-06,1
rpia-1,1.1404812335968,1.34164728277531e-05,756,0.0540775880217552,5.13155480911469e-06,1.1404812335968,1.34164728277531e-05,756,0.0540775880217552,5.13155480911469e-06,1
rpl-1,3.24661982059479,4.64107544254756e-05,559.5,0.508118927478791,5.04913378256927e-06,3.24661982059479,4.64107544254756e-05,559.5,0.508118927478791,5.04913378256927e-06,2
rpl-10,2.64045023918152,3.59080608698123e-05,645,0.418674021959305,4.81154841685019e-06,2.64045023918152,3.59080608698123e-05,645,0.418674021959305,4.81154841685019e-06,1
rpl-11.1,2.51116836071014,3.79776708796335e-05,390,0.395592048764229,5.73769462034931e-06,2.51116836071014,3.79776708796335e-05,390,0.395592048764229,5.73769462034931e-06,2
rpl-11.2,3.55696320533752,5.27895292854532e-05,591,0.547678589820862,5.06746865863464e-06,3.55696320533752,5.27895292854532e-05,591,0.547678589820862,5.06746865863464e-06,1
rpl-12,2.49526572227478,4.18049884248022e-05,325.5,0.386512219905853,6.52138778264949e-06,2.49526572227478,4.18049884248022e-05,325.5,0.386512219905853,6.52138778264949e-06,2
rpl-13,2.82592701911926,3.90456029586311e-05,624,0.448151230812073,4.78658289953954e-06,2.82592701911926,3.90456029586311e-05,624,0.448151230812073,4.78658289953954e-06,1
rpl-14,2.80416035652161,3.9454917111627e-05,408,0.44446861743927,5.11399903224533e-06,2.80416035652161,3.9454917111627e-05,408,0.44446861743927,5.11399903224533e-06,1
rpl-15,3.01416850090027,4.47515742568472e-05,615,0.475855469703674,4.97696650540468e-06,3.01416850090027,4.47515742568472e-05,615,0.475855469703674,4.97696650540468e-06,1
rpl-16,2.67084622383118,3.54322534744406e-05,609,0.423714458942413,4.78265950208408e-06,2.67084622383118,3.54322534744406e-05,609,0.423714458942413,4.78265950208408e-06,1
rpl-17,2.96313285827637,3.90664594550925e-05,564,0.468823969364166,4.77890998558932e-06,2.96313285827637,3.90664594550925e-05,564,0.468823969364166,4.77890998558932e-06,1
rpl-18,3.20453548431396,4.52837030392633e-05,567,0.502583742141724,4.92790052018184e-06,3.20453548431396,4.52837030392633e-05,567,0.502583742141724,4.92790052018184e-06,1
rpl-19,2.77385234832764,3.74476444816336e-05,597,0.440114557743073,4.78261617468196e-06,2.77385234832764,3.74476444816336e-05,597,0.440114557743073,4.78261617468196e-06,1
rpl-2,3.00901651382446,4.05280405007643e-05,783,0.475543558597565,4.68476732391248e-06,3.00901651382446,4.05280405007643e-05,783,0.475543558597565,4.68476732391248e-06,1
rpl-20,3.52687883377075,5.49886775283317e-05,543,0.543745040893555,5.21709155275523e-06,3.52687883377075,5.49886775283317e-05,543,0.543745040893555,5.21709155275523e-06,1
rpl-21,2.88086652755737,4.09094571749831e-05,486,0.456245601177216,5.02931099491545e-06,2.88086652755737,4.09094571749831e-05,486,0.456245601177216,5.02931099491545e-06,1
rpl-22,3.42255902290344,5.42440665335924e-05,393,0.530335664749146,5.56412721290707e-06,3.42255902290344,5.42440665335924e-05,393,0.530335664749146,5.56412721290707e-06,1
rpl-23,3.0643470287323,4.66426095588233e-05,423,0.482579380273819,5.39375185981654e-06,3.0643470287323,4.66426095588233e-05,423,0.482579380273819,5.39375185981654e-06,1
rpl-24.1,2.93717646598816,4.71687932860531e-05,480,0.464181065559387,5.27601995637054e-06,2.93717646598816,4.71687932860531e-05,480,0.464181065559387,5.27601995637054e-06,1
rpl-24.2,1.64103615283966,1.91048696888481e-05,489,0.212369918823242,4.82721239711673e-06,1.64103615283966,1.91048696888481e-05,489,0.212369918823242,4.82721239711673e-06,1
rpl-25.1,3.68573117256165,6.15932371407519e-05,444,0.562419950962067,5.52284044636358e-06,3.68573117256165,6.15932371407519e-05,444,0.562419950962067,5.52284044636358e-06,1
rpl-25.2,2.41081142425537,3.34048348707855e-05,441,0.378930479288101,5.0419167633592e-06,2.41081142425537,3.34048348707855e-05,441,0.378930479288101,5.0419167633592e-06,1
rpl-26,3.16201043128967,5.04494537821899e-05,360,0.495149999856949,5.80264143512401e-06,3.06176567077637,4.90749802479095e-05,330,0.481573641300201,5.90789317271691e-06,3
rpl-27,2.9251823425293,3.93860407139775e-05,411,0.462944477796555,5.06372289325109e-06,2.9251823425293,3.93860407139775e-05,411,0.462944477796555,5.06372289325109e-06,1
rpl-28,3.20330119132996,4.73255061888791e-05,381,0.501958191394806,5.32887512111814e-06,3.20330119132996,4.73255061888791e-05,381,0.501958191394806,5.32887512111814e-06,1
rpl-29,3.33003151416779,6.99358759426735e-05,142.5,0.513726562261582,7.90953322557943e-06,3.33003151416779,6.99358759426735e-05,142.5,0.513726562261582,7.90953322557943e-06,2
rpl-3,2.98921998341878,4.08542068408299e-05,1060,0.47274790207545,4.56482074376269e-06,2.99646949768066,4.07430711981376e-05,1062,0.473776370286942,4.57829407104728e-06,3
