gene,phi,logPhi,sd,logSd,0.025,0.975,log10.0.025,log10.0.975
F01D4.3,1.00014352798462,-0.0459785722196102,4.87576380272561e-5,2.03113142914593e-5,0.36309027771155,2.18963327407837,-0.439985449598696,0.340371379888378
T07G12.14,0.994957983493805,-0.0487660951912403,4.70030022382607e-5,2.08139109476914e-5,0.354213161766529,2.15439895788828,-0.450735305644506,0.333326123495062
T07G12.8,0.99997365474700906,-0.0448456630110741,4.76553213310435e-5,2.00784031592668e-5,0.370479329427083,2.13041133681933,-0.43123615447119,0.328463464391071
F13E9.20,1.00254154205322,-0.0450917780399323,4.86487841136635e-5,2.01711468022204e-5,0.355154294023911,2.19028955101967,-0.449582955713603,0.340501527371403
ZK593.9,0.993622541427612,-0.047286506742239,4.67783232966617e-5,1.99296281724717e-5,0.362065237512191,2.15394412676493,-0.441213313185471,0.333234369972274
F36H1.13,0.996440649032593,-0.0455282330513,4.6678854324375e-5,1.97751240653452e-5,0.36343014438947,2.14907052119573,-0.439579153782835,0.332250663319101
Y5F2A.3,0.988142192363739,-0.0493526495993137,4.6142578125e-5,1.9880689796199e-5,0.366294023146232,2.1466438849767,-0.43617028918552,0.331759941466953
T05E11.7,0.986184060573578,-0.0522330924868584,4.72066858584387e-5,2.03886649041046e-5,0.352927392721176,2.17688748637835,-0.452314632267985,0.337835945622357
C08F8.16,0.996768355369568,-0.0463975705206394,4.97504758308889e-5,1.97663472537439e-5,0.372800920158625,2.15506724119186,-0.428523276992145,0.333460801271533
C10C6.9,0.992600560188293,-0.0481391772627831,4.74237571104005e-5,2.00189143760357e-5,0.372157374521097,2.18387597799301,-0.42927337224038,0.339227970493701
F12F6.8,0.998283326625824,-0.0469065569341183,4.72558744477423e-5,2.05189919654135e-5,0.362037516136964,2.14822835326195,-0.441246423595816,0.332080437873204
Y24F12A.4,0.996835649013519,-0.0482124090194702,4.80114022783695e-5,2.0690515564913e-5,0.359628322720528,2.17110203107198,-0.444146113599426,0.336680217405411
T12A7.7,0.993701756000519,-0.0468490235507488,4.69303900569416e-5,1.97065733675887e-5,0.371553302307924,2.18127608895302,-0.429978878659483,0.338710633432104
fbxb-4,1.00531840324402,-0.0431930534541607,4.97757517214216e-5,1.98487810830822e-5,0.365526050825914,2.18356377879778,-0.437081667153675,0.339165776272881
M117.7,0.988197565078735,-0.0497657805681229,4.66076906176733e-5,1.99143994086984e-5,0.366185049215953,2.15996336936951,-0.436299398591558,0.334446386051122
ZK829.12,1.00404441356659,-0.0450557880103588,4.88564142294441e-5,2.04599867327103e-5,0.360833813498418,2.20061147809029,-0.442692808915013,0.342543373602709
Y39C12A.2,1.00032353401184,-0.045910008251667,4.95794957209206e-5,2.01097354234172e-5,0.355358384052912,2.18212704261144,-0.449333467817951,0.338880030693798
Y39C12A.10,1.00791764259338,-0.0409296713769436,4.8777958848719e-5,1.96055315818167e-5,0.373519090563059,2.20144446492195,-0.427687235144218,0.342707674975258
sre-17,0.995500504970551,-0.046566478908062,4.66217703224826e-5,2.00535006868548e-5,0.36258222485582,2.13934090733528,-0.440593669124148,0.330279845915716
thn-8,0.997842073440552,-0.045574102550745,4.73368698887053e-5,1.9945368284453e-5,0.365822732448578,2.16637642979622,-0.43672931409878,0.335733870492714
thn-3,0.996945321559906,-0.044493742287159,4.68690121323015e-5,1.94953454924409e-5,0.372410913556814,2.18785845836004,-0.428977669317521,0.34001919299832
T04A11.14,0.992466509342194,-0.0498020611703396,4.83955293756147e-5,2.04175068883509e-5,0.358590392768383,2.18731596271197,-0.445401359902663,0.339911522383691
F53B2.7,0.993917167186737,-0.046929057687521,4.66400233346544e-5,1.98260968826675e-5,0.36866728613774,2.16784632603327,-0.433365401536662,0.336028321590137
F53B2.10,1.00654804706573,-0.043324701488018,5.0028780760105e-5,2.02423498278948e-5,0.374228502561649,2.19194788734118,-0.426863178858883,0.340830219333588
sru-10,0.988905489444733,-0.0494798682630062,4.66169230621596e-5,1.99465598714834e-5,0.363707939287027,2.12688888112704,-0.439247704963007,0.327744799840056
K08D8.8,0.992289066314697,-0.0480479598045349,4.69028835016174e-5,1.99406955678289e-5,0.359788533796867,2.16852055191994,-0.443952707531954,0.336163534006433
abt-3,0.996419250965118,-0.0465628951787949,4.67417252862193e-5,2.01956966961262e-5,0.364063921819131,2.15607071518898,-0.438822372951683,0.333663000397168
scl-4,1.00402021408081,-0.0429172925651073,4.73037329655425e-5,1.99693087065357e-5,0.377953334401051,2.17502046624819,-0.422561830129079,0.337463332764826
C48D1.7,1.00007092952728,-0.0453438200056553,4.83390083626127e-5,2.00157999422646e-5,0.363795691728592,2.157861383756,-0.439142452047133,0.334023542700925
Y67H2A.9,0.999205768108368,-0.046110738068819,4.81042317995358e-5,2.02939278721981e-5,0.364465400824944,2.18809670805931,-0.438343756622439,0.340066486345362
W02A2.4,0.985216796398163,-0.0488415397703648,4.50552560721781e-5,1.94250778248847e-5,0.369987450788418,2.12327944040298,-0.431813011360144,0.327007007923284
lsm-3,0.993634283542633,-0.0328930802643299,4.14641191847785e-5,1.61986367539869e-5,0.423122884829839,1.79711760083834,-0.373533509442216,0.25457649593526
Y45F10B.17,0.987484097480774,-0.0545263811945915,4.78211021788156e-5,2.14883800588228e-5,0.337344798694054,2.1982477347056,-0.471925983862483,0.342075721144058
Y45F10B.15,1.00192642211914,-0.0451882183551788,4.84993969840483e-5,2.02754241690263e-5,0.356952164818843,2.18488468527794,-0.44739036344611,0.339428427431295
Y45F10B.18,1.00047171115875,-0.0467037111520767,4.79787017240978e-5,2.08519739958664e-5,0.352572971582413,2.18128245274226,-0.452751011355443,0.338711886654877
C08F11.14,1.0034122467041,-0.0428364984691143,4.73114422134413e-5,1.98188436202211e-5,0.364184323201577,2.17501732707024,-0.438679169368764,0.337462718293933
C08F11.2,0.997311592102051,-0.046038955450058,4.75889700319591e-5,1.99173744578335e-5,0.362817438940207,2.20718219081561,-0.440311848391381,0.343838181835962
C08F11.6,0.991074621677399,-0.0468646660447121,4.52220095400153e-5,1.96082362190078e-5,0.366232826312383,2.10881251692772,-0.436243008901867,0.324037970597586
C08F11.16,1.00024271011353,-0.0436531715095043,4.75193700070356e-5,1.95514698269341e-5,0.374518339584271,2.17870533665021,-0.426527046269392,0.338198490981475
C47A4.7,0.997696399688721,-0.0454941801726818,4.67969658139069e-5,2.00625882354769e-5,0.373570032417774,2.16904367804527,-0.42762797645739,0.336268293591774
C47A4.4,1.00738036632538,-0.0444530881941319,4.94189444682236e-5,2.07119598970918e-5,0.358128440131744,2.26785039901733,-0.445961300002801,0.355614402502991
B0513.12,0.992242872714996,-0.0490712858736515,4.71879320566974e-5,2.03630606739795e-5,0.363615985959768,2.16758944789568,-0.439357848224551,0.335976726460907
B0513.6,0.999501645565033,-0.0449604019522667,4.72592609629396e-5,1.99785902495729e-5,0.36687056000034,2.18479253252347,-0.435487343112061,0.339410202635314
H12I19.9,0.993296682834625,-0.047184731811285,4.73835506523231e-5,1.96480055547297e-5,0.367965410649776,2.16156670451164,-0.434193005187977,0.334768532578
H12I19.8,0.999869346618652,-0.0433937944471836,4.73926366699159e-5,1.94090223006099e-5,0.370754451304674,2.19769440690676,-0.430913627573896,0.341967297359999
R05A10.5,1.00573432445526,-0.0431939885020256,4.79294854791763e-5,2.02650368472055e-5,0.35970814054211,2.20358880559603,-0.444049786792471,0.343130554166021
R05A10.10,0.998469948768616,-0.0439463332295418,4.64334657926763e-5,1.95799477970038e-5,0.369089848796527,2.13864276011785,-0.432867921377946,0.330138217688346
F02H6.4,1.00627028942108,-0.0436353161931038,4.92652189296704e-5,2.04456030665016e-5,0.3652347539862,2.23071548144022,-0.437427937927295,0.34844408679258
F02H6.4,0.99176287651062,-0.0474564917385578,4.62978113332737e-5,1.9855902397468e-5,0.366459883749485,2.1369170943896,-0.435973562806681,0.329787666170969
F02H6.4,0.995589435100555,-0.0459765791893005,4.68292935378024e-5,1.98196659591652e-5,0.368256939202547,2.17014665206273,-0.433849076557734,0.336489081534575
Y67A10A.13,0.998730540275574,-0.0462524257600307,4.80844443838564e-5,2.00722099007218e-5,0.35795322060585,2.20534163912137,-0.446173747641623,0.343475787836555
LLC1.121,0.999164640903473,-0.0441292859613895,4.67594327462667e-5,1.96781300393738e-5,0.366918977101644,2.1624362329642,-0.435429829408212,0.334943279462311
srh-65,0.999125599861145,-0.0476209372282028,4.85939590719454e-5,2.07587637103694e-5,0.358229944109917,2.18578421274821,-0.445838274640675,0.339607284735371
T27E7.12,0.998923242092133,-0.0445838198065758,4.63611170740672e-5,2.00559898179493e-5,0.364842028419177,2.12423096895218,-0.43789515663494,0.327201710674164
Y57G11C.57,0.999221205711365,-0.0473498068749905,4.73612975658812e-5,2.10601371053818e-5,0.356587956597408,2.14443225860596,-0.447833329882539,0.33131232476199
Y57G11C.26,0.993353724479675,-0.0476917810738087,4.66534177529881e-5,2.02180666358471e-5,0.364197142422199,2.15311217109362,-0.438663526496273,0.333066598861074
Y57G11C.29,0.993765413761139,-0.0478382036089897,4.71694819679548e-5,2.03164683647064e-5,0.360166237254938,2.16698110699654,-0.443497538726388,0.335855119378282
Y57G11C.1133,1.00046038627625,-0.0460321456193924,4.71373369728492e-5,2.06058863737624e-5,0.348202001055082,2.15603783329328,-0.458169968292957,0.333656365912096
Y41E3.466,1.00446212291718,-0.0455425120890141,4.9273985189984e-5,2.08627520909972e-5,0.352649833758672,2.19655898213386,-0.452656331485047,0.341742769392927
Y41E3.21,1.00042593479156,-0.0457904897630215,4.78413302322308e-5,2.03507979353727e-5,0.360991274813811,2.20660050113996,-0.44250333330365,0.343723707194609
Y41E3.5,1.00207006931305,-0.0433305725455284,4.76499537701898e-5,1.97179407219684e-5,0.37480651512742,2.17340766787529,-0.42619287082956,0.337141175004701
clec-188,0.994737207889557,-0.0463484860956669,4.74582718465584e-5,1.95936968998897e-5,0.375517120709022,2.13799277742704,-0.425370343711487,0.330006184520165
Y40H7A.14,1.00499141216278,-0.0423465818166733,4.87969963030692e-5,1.97151528778844e-5,0.377519422521194,2.2130660990874,-0.423060740764249,0.344994379812619
Y40H7A.147,0.994205355644226,-0.0466942973434925,4.77386871612799e-5,1.96565556676778e-5,0.372874793658654,2.14708296259244,-0.428436994271784,0.331848786810826
Y40H7A.9,1.00156605243683,-0.0439856462180614,4.80709589321566e-5,1.98637713406548e-5,0.366038750857115,2.18107972542445,-0.436472935892792,0.338671496024689
Y73F8A.4,0.993877828121185,-0.0459971651434898,4.65604528194706e-5,1.95641983592966e-5,0.368794395277898,2.16138642231623,-0.433215752520718,0.334732300501884
str-11,0.99993222951889,-0.0465892776846886,4.84587146077637e-5,2.04481045875782e-5,0.358879744509856,2.16777491569519,-0.445051992439508,0.33601417672676
Y73F8A.39,0.995819211006165,-0.0456707626581192,4.67647400124496e-5,1.97269798461276e-5,0.368314474324385,2.15459112723668,-0.433781223857804,0.33336480702034
gyg-3,1.00093579292297,-0.0430138297379017,4.66005156688032e-5,1.97099833172462e-5,0.373936317612727,2.13228418827057,-0.427202380513203,0.328845034446133
Y73F8A.37,0.995895624160767,-0.0443083345890045,4.63561059424682e-5,1.93371242582858e-5,0.370354154457649,2.14951574802398,-0.431382833332526,0.33234039125009
Y73F8A.1173,0.998806536197662,-0.0441801398992538,4.69017635870964e-5,1.96856385819405e-5,0.371549386282762,2.17121402621269,-0.429983471594573,0.336702633640797
Y105C5A.30,1.00246584415436,-0.0430669970810413,4.74743466998725e-5,1.9667669708797e-5,0.36912976205349,2.17378470301628,-0.432820955169546,0.337216527969106
srg-19,0.994269251823425,-0.0465580448508263,4.64847067813092e-5,1.98276751657357e-5,0.36368522370855,2.12948129375776,-0.439274343714172,0.328273781430069
Y105C5A.14,0.996336996555328,-0.0455533713102341,4.66765781787569e-5,1.98033349668193e-5,0.365091589589914,2.14643039306005,-0.437598173151748,0.331716690237976
Y105C5A.1271,0.997503817081451,-0.0478990115225315,4.93496139066796e-5,2.06034853735497e-5,0.36192082191507,2.14838143984477,-0.441386521199578,0.332111218369559
Y105C5A.21,0.995264947414398,-0.047084167599678,4.71091209392118e-5,2.01480545341835e-5,0.35760596593221,2.15670849482218,-0.446595372224819,0.333791316152301
Y105C5A.31,1.00564134120941,-0.0424134097993374,4.76892982083879e-5,1.99541204946508e-5,0.371484941492478,2.16746234695117,-0.430058797209776,0.335951556205821
Y105C5A.25,0.998707234859467,-0.0480387285351753,5.44330426350081e-5,2.06849585308911e-5,0.355457186698914,2.16473057071368,-0.4492127007011,0.335403718631904
Y105C5B.7,0.989811539649963,-0.0494922362267971,4.58419289620547e-5,2.04614032417067e-5,0.356804767996073,2.12298647761345,-0.447569578165627,0.326947063012172
sams-2,0.98872321844101,-0.050294179469347,4.72746202090504e-5,2.01105782846132e-5,0.359685919185479,2.17188263336817,-0.444076569795335,0.33683634843675
Y105C5B.23,0.987225413322449,-0.0509236827492714,4.69459203819447e-5,2.02491073661851e-5,0.359683783600728,2.14610809882482,-0.444079307870109,0.331651569184622
Y105C5B.30,1.00122666358948,-0.0430827774107456,4.66937311347328e-5,1.96771437033324e-5,0.368071902294954,2.17259426514308,-0.434067451211811,0.336978628718291
H25K10.141,0.995156824588776,-0.0456080101430416,4.61681363807719e-5,1.96715731002997e-5,0.360868009924889,2.14094794591268,-0.442651656070381,0.330606106669079
srz-76,0.989145874977112,-0.0485735200345516,4.62878697881471e-5,1.9780027999617e-5,0.364803101122379,2.11628991365433,-0.437942069108338,0.325575160387911
srz-73,0.989717066287994,-0.0480159856379032,4.65927207725646e-5,1.95612153021445e-5,0.369834038118521,2.13782815933227,-0.431993193495386,0.329972777984413
srz-40,1.00464355945587,-0.0432559698820114,4.79020471315611e-5,2.01139484501556e-5,0.366429112354914,2.1762059589227,-0.436010045686031,0.337699915199766
Y7A9C.11,1.00841069221497,-0.0409599840641022,4.82087285696834e-5,1.97864821612027e-5,0.370929676294327,2.23044915994008,-0.430708918380748,0.348392319337408
Y7A9C.12,0.99566787481308,-0.0477553829550743,4.79656012803263e-5,2.03803844606773e-5,0.361540979892015,2.15548811952273,-0.441842594964519,0.333545585206919
Y7A9C.1,0.992507219314575,-0.0481803268194199,4.7364745756494e-5,2.00571070401486e-5,0.364543750882149,2.15571693181992,-0.438250376528039,0.333591730689279
Y7A9C.13,0.992831230163574,-0.0475818738341331,4.65249229341347e-5,1.99256510054447e-5,0.367132530609767,2.14366831978162,-0.435177165519161,0.331157268680655
Y7A9C.2,0.989210963249207,-0.0494968220591545,4.68322399929255e-5,2.00314156217468e-5,0.361360756804546,2.14296752214432,-0.442059028769275,0.331015539153366
K03D3.14,0.996803224086761,-0.0462580695748329,4.69114845069408e-5,2.00617192181802e-5,0.358094341059526,2.18708411455154,-0.44600254379702,0.339865480381184
C35D6.11,0.996383130550385,-0.0451949723064899,4.62928239284018e-5,1.96795545545497e-5,0.359204678485791,2.17053161064784,-0.444659121920187,0.336566103524095
VY10G11R.4,0.998864233493805,-0.0431573279201984,4.67801788044351e-5,1.92580445915923e-5,0.384438242266575,2.15131449898084,-0.415173451480267,0.332703863469236
VY10G11R.3,0.994566679000854,-0.0459480173885822,4.68949227910535e-5,1.95954630998732e-5,0.364215764900049,2.15986320575078,-0.43864153279943,0.334426236336788
Y51H4A.33,1.00182294845581,-0.0434658192098141,4.77959009416087e-5,1.96688506564149e-5,0.372269982844591,2.17153146068255,-0.429142056685907,0.33676582830664
Y51H4A.20,0.99090313911438,-0.0494053848087788,4.65324569914522e-5,2.04191452747077e-5,0.356931081414223,2.16242202917735,-0.447416075295687,0.334940453229612
Y43D4A.10,1.00597989559174,-0.0421139188110828,4.76576085756857e-5,2.00068075172683e-5,0.372714586059252,2.18611457546552,-0.428623860367189,0.339672875770928
Y116A8A.10,1.00808990001678,-0.0398129858076572,4.75277214972731e-5,1.94438140678025e-5,0.379789366573095,2.18988371690114,-0.420457224893783,0.340421034640108
Y116A8C.1,0.998212575912476,-0.0452276319265366,4.79548184918343e-5,1.97419040812055e-5,0.368970150500536,2.18107774058978,-0.433008968559687,0.338670942868202
Y116A8C.8,0.991039931774139,-0.0490013547241688,4.57892559980109e-5,2.04848715214964e-5,0.360898773123821,2.08270199100176,-0.442614628165591,0.318627128860756
Y116A8C.199,1.00140047073364,-0.0451688580214977,4.75311152915877e-5,2.03932742520745e-5,0.361615368972222,2.17612808148066,-0.441753192916967,0.33768444586428
Y116A8C.51,0.989057898521423,-0.0500651858747005,4.62973526882694e-5,2.02824443588895e-5,0.357966717829307,2.10975338816643,-0.446157378838544,0.32423169127256
mboa-5,0.994608581066132,-0.0473075211048126,4.75091963574138e-5,1.99136296206897e-5,0.367216023306052,2.19298741221428,-0.435078378743873,0.34103613545963
C49C3.2,1.00383031368256,-0.0436493791639805,4.82393379759831e-5,1.99693795957098e-5,0.364285928507646,2.2071746468544,-0.438557606281453,0.343836610867962
C49C3.3,1.0019782781601,-0.0446117930114269,4.83030236784544e-5,2.00762777183749e-5,0.354463199277719,2.16005948980649,-0.45042891621795,0.334465635586954
clec-201,0.999283015727997,-0.043557234108448,4.66871487069351e-5,1.95197958738396e-5,0.371290056407452,2.15306975245476,-0.430286693306676,0.333058013640674
srh-81,0.996995806694031,-0.046488095074892,4.70179682255782e-5,2.03408538555821e-5,0.355616921931505,2.15402363936106,-0.44901764768092,0.33325020304836
nhr-278,0.998331904411316,-0.044409241527319,4.69502782355363e-5,1.96153309124701e-5,0.371859020243088,2.14434323310852,-0.429621688260713,0.331294279424937
R11G11.3,1.00304305553436,-0.044536616653204,4.77080673171488e-5,2.03318448749835e-5,0.35835807522138,2.20602101882299,-0.445682895103895,0.343609602404606
C14C6.7,0.994825661182404,-0.0453661605715752,4.634974401428e-5,1.94796538717026e-5,0.370242824405432,2.15191776355107,-0.431513372450238,0.332825187820225
srw-110,1.0000138282775901,-0.0468558333814144,4.76730145218502e-5,2.09635309057425e-5,0.358671437948942,2.15945921937624,-0.445303206421943,0.334344912608232
nhr-250,0.999557495117188,-0.0468387007713318,4.82117622588061e-5,2.0527553139879e-5,0.360484627385934,2.19051521023114,-0.443113259449518,0.340546249754066
F48G7.15,1.0026717185974099,-0.0454591475427151,4.84992894484391e-5,2.06593915278862e-5,0.362863240142663,2.21905341347059,-0.440257068204645,0.346167749600877
srab-15,1.00500774383545,-0.0453750491142273,4.91597018184884e-5,2.08961129009781e-5,0.356050770978133,2.22512508630752,-0.448488844375803,0.34735436323211
K09C6.6,0.994454860687256,-0.0496619492769241,4.74316180682507e-5,2.10192495007109e-5,0.350439255436261,2.18487249016762,-0.455387263695174,0.339426087044055
Y50D4C.2,1.00390315055847,-0.0441155396401882,4.77113936274244e-5,2.04301252737606e-5,0.366332088659207,2.19114070137342,-0.436125051199341,0.340670261935473
K10C9.9,0.995454609394073,-0.0479366444051266,4.79727009690033e-5,2.02692387299337e-5,0.353436745206515,2.20375378529231,-0.451688336622433,0.343163070747743
Y50D4B.10,1.00446009635925,-0.0428691133856773,4.80144282625411e-5,1.99508643068272e-5,0.370277750988801,2.18627499739329,-0.431472382953788,0.339704761564276
Y50D4B.7,0.999164760112762,-0.0451253391802311,4.72290638528632e-5,1.98832773780062e-5,0.365796325604121,2.16673647165298,-0.436760661299759,0.335806093658474
Y50D4A.12,0.991586804389954,-0.0469262711703777,4.58535027196646e-5,1.96298969075746e-5,0.368898107856512,2.13460253278414,-0.433093584502362,0.329316963677392
fbxa-195,0.990795910358429,-0.0484487935900688,4.59533379299156e-5,2.01093352835381e-5,0.357498423755169,2.13641815980275,-0.446725868805884,0.329686192346974
C38C3.8,1.00193679332733,-0.0443475022912025,4.75807811828711e-5,2.01546930480637e-5,0.36173736701409,2.19150679111481,-0.441606634190009,0.34074281884961
K02H11.8,0.994856417179108,-0.0488550737500191,4.91595351036335e-5,2.06956004017972e-5,0.368778763214747,2.17954948743184,-0.433234111585658,0.338366732242679
str-216,0.991410076618195,-0.0485810898244381,4.62697097304683e-5,2.02159641710937e-5,0.357692005733649,2.15171213746071,-0.446490766475086,0.33278401413564
irld-43,1.00238978862762,-0.0416775420308113,4.66404674278166e-5,1.93075241017935e-5,0.382172183692455,2.15054884155591,-0.417740932177028,0.332549287813785
Y46H3C.4,0.999261736869812,-0.044433806091547,4.71546620303191e-5,1.98198727133034e-5,0.370602425436179,2.16250210603078,-0.431091783100565,0.334956518195916
ZK697.3,1.0002521276474,-0.0450542867183685,4.7646158744636e-5,2.00600924948783e-5,0.3626727518936,2.15330996712049,-0.440485222524036,0.333106518490037
ZK697.18,0.990689635276794,-0.0478221848607063,4.65537683249281e-5,1.9744959835469e-5,0.363956213990847,2.13672409852346,-0.43895086242599,0.329748179095637
T10B5.2,0.996552348136902,-0.0470155961811543,4.80866399445656e-5,2.02880244248395e-5,0.366311436891556,2.20462470650673,-0.436149527781475,0.343334652101382
T10B5.2,0.998018860816956,-0.0449554659426212,4.64589875079686e-5,1.99281187184004e-5,0.362357130398353,2.14021865526835,-0.440863406806836,0.330458117244996
F59A7.8,0.997952342033386,-0.0466784127056599,4.71648284309022e-5,2.04262282322067e-5,0.354733659575383,2.17344935933749,-0.450097669580315,0.337149505408142
Y40B10A.4,0.991372764110565,-0.0476537123322487,4.6613704062184e-5,1.97329945039885e-5,0.366961034635703,2.12278841733932,-0.435380052139813,0.326906189138374
srbc-18,0.998371183872223,-0.0471412278711796,4.74162892503696e-5,2.07661891800338e-5,0.36008441572388,2.15105242530505,-0.443595826366756,0.332650785977269
F41B5.11,0.997661054134369,-0.0476983971893787,4.81484974432601e-5,2.06492677161587e-5,0.353573101510604,2.15639803012212,-0.451520838272788,0.333728925022055
Y19D10B.1,0.992429673671722,-0.0471415929496288,4.63495543324753e-5,1.9766673297751e-5,0.365993779400984,2.1219344496727,-0.436526300411965,0.32673196357183
irld-16,0.99860692024231,-0.0454889461398125,4.70723812550891e-5,2.0036781136557e-5,0.36776162981987,2.23038709958394,-0.434433601537967,0.348380237195544
F56A4.6,1.0021892786026,-0.0429018326103687,4.78478877933732e-5,1.95710054149281e-5,0.371173772215843,2.16634882291158,-0.430422722228766,0.335728386937421
Y45G12C.11,0.998245775699615,-0.0450390391051769,4.75265175434134e-5,1.96628087992589e-5,0.374255419274171,2.15709503491719,-0.426831909313454,0.333869248938422
C29G2.2,0.99743789434433,-0.0446817763149738,4.66498355301414e-5,1.96483800140207e-5,0.372032816708088,2.13975814978282,-0.429419131249852,0.330364567197317
F53E10.8,0.994329810142517,-0.0463016591966152,4.66554459070105e-5,1.97134257472337e-5,0.365119878699382,2.14308816393216,-0.437564552137614,0.331039935399307
srt-26,0.999168038368225,-0.044299092143774,4.71255220035207e-5,1.96843365746544e-5,0.366294511159261,2.14894179105759,-0.436169608120074,0.332224651125645
F37B4.14,0.997479856014252,-0.0442269071936607,4.61618276336898e-5,1.96378545149983e-5,0.363298675169547,2.14062614242236,-0.439736454634969,0.330540821617452
srh-84,0.990462303161621,-0.0495036579668522,4.66532053506555e-5,2.03432116884069e-5,0.35925796876351,2.12216608126958,-0.444594000711756,0.326779364985514
srw-114,1.00094592571259,-0.0430570691823959,4.6652865185507e-5,1.96787717938577e-5,0.363558580478032,2.13896155953407,-0.43942562238221,0.330202977734659
irld-46,0.990858018398285,-0.0493515506386757,4.67559207925577e-5,2.03986934249877e-5,0.368875672171513,2.13755431572596,-0.433120003753232,0.329916833906742
srt-71,0.993896663188934,-0.0468894429504871,4.67465851066919e-5,1.98661773580847e-5,0.366969789067904,2.13035873572032,-0.435369727137823,0.328452740286511
sdz-34,0.997563481330872,-0.0462137423455715,4.7230805426516e-5,2.00961419546178e-5,0.362198393543561,2.15648605823517,-0.441053599126454,0.333746643679466
srt-72,0.998957812786102,-0.0466421768069267,4.76269178329753e-5,2.06780038327649e-5,0.365523776660363,2.18134756088257,-0.437084493492314,0.338724866375631
T28A11.6,0.998275458812714,-0.0463547594845295,4.73985426690812e-5,2.02858291270495e-5,0.356597163279851,2.17509946425756,-0.44782211595128,0.337479117947346
T28A11.5,1.00469851493835,-0.0431253500282764,4.74823483495601e-5,2.02081199189024e-5,0.368620563298464,2.20260760188103,-0.433420441900729,0.342937133694506
F35F10.4,1.00564122200012,-0.0415573343634605,4.81772182222145e-5,1.95653436638407e-5,0.376004814604918,2.18621185421944,-0.424806723690733,0.339692225657487
F35F10.10,0.997007310390472,-0.0488106459379196,4.77253912605445e-5,2.11682962722064e-5,0.363077494005362,2.16468286514282,-0.440000692291985,0.335394275676155
C17B7.2,1.00560736656189,-0.0435921549797058,4.79469500779968e-5,2.03112721072045e-5,0.358178883294264,2.20543360710144,-0.445900071863327,0.343493988206699
C04E12.6,0.995160758495331,-0.0464594997465611,4.67496371790633e-5,1.99791533632867e-5,0.365721548845371,2.16556884646416,-0.436849520873029,0.335571909967364
arrd-21,0.991910755634308,-0.0478851273655891,4.77591747661882e-5,1.97990229178302e-5,0.356357193241517,2.11661011576652,-0.448114471109074,0.325640862365217
T20D4.13,0.990643739700317,-0.0487234182655811,4.63586437192094e-5,2.00640782897093e-5,0.372530985871951,2.14454708496729,-0.428837599881121,0.331335557740085
T20D4.20,0.997978627681732,-0.0447470918297768,4.70401398124044e-5,1.96772800137525e-5,0.362222367773453,2.14076853394508,-0.441024808215864,0.33056970583577
T20D4.9,0.992598831653595,-0.0462280884385109,4.57734081074844e-5,1.95553440253541e-5,0.366099775582552,2.12747698823611,-0.436400551449208,0.32786487125426
T20D4.8,0.999043941497803,-0.0460431315004826,4.73866749043883e-5,2.02857639347336e-5,0.361592670033375,2.21603331367175,-0.441780388025621,0.345576237901207
srx-94,1.00100207328796,-0.0448747426271439,4.74543013466139e-5,2.02348066895142e-5,0.360684784750144,2.18716301123301,-0.442872386211772,0.339881149659972
W08A12.5,0.991391599178314,-0.0479365549981594,4.71410038483658e-5,1.9668388513747e-5,0.366932846605778,2.16648487846057,-0.435413953001799,0.335755660854977
fpn-1.3,0.997346997261047,-0.0441185757517815,4.62581241405821e-5,1.95022080986917e-5,0.372147832562526,2.1455197095871,-0.429284515107906,0.33153246206683
srx-69,1.00085532665253,-0.0447301529347897,4.7593175076815e-5,2.0040074484631e-5,0.361992509414752,2.17835365732511,-0.441300416361961,0.33812838501805
K09D9.11,0.984719336032867,-0.0517406985163689,4.6595587847031e-5,2.03669341349234e-5,0.361014721294244,2.11783852179845,-0.442475227693131,0.325892829188983
srh-6,0.999381959438324,-0.0462135076522827,4.94535039974593e-5,2.01904204621115e-5,0.365908192346493,2.19164658983548,-0.43662788974035,0.340770404939566
D1065.3,0.989026188850403,-0.0486488789319992,4.65855259254209e-5,1.96051515537223e-5,0.373301430543264,2.13719155391057,-0.427940348854693,0.329843448397177
srh-210,1.00128471851349,-0.0460793450474739,4.71808453471651e-5,2.10502847799487e-5,0.35888364687562,2.16058586438497,-0.445046332296223,0.33457152706095
srw-132,0.997830450534821,-0.0438155196607113,4.58640062765288e-5,1.95498444735763e-5,0.375085477530956,2.1675160129865,-0.425869823333221,0.335962092318339
T05B4.4,1.00271987915039,-0.0435698740184307,4.94831838148232e-5,1.96580404927727e-5,0.372584696114063,2.20694900552432,-0.428775112917467,0.343792261153118
ZC132.2,1.00251317024231,-0.0446524322032928,5.45575723815348e-5,1.96511735395234e-5,0.373536751170953,2.13796121080716,-0.427666671942282,0.329999816713335
ZC132.8,0.994233310222626,-0.0469384901225567,4.7418955692636e-5,1.96998727233401e-5,0.363197260349989,2.16317398349444,-0.439857437754598,0.335091145533589
F13A2.14,1.00578129291534,-0.0426426380872726,4.87409026265026e-5,1.98663686267794e-5,0.369073607275883,2.19582206209501,-0.432887031359727,0.341597121478593
F13A2.6,1.00191950798035,-0.0450483225286007,4.74531285019347e-5,2.06314664153888e-5,0.364859117567539,2.18447611530622,-0.437874797688344,0.339347178352246
