GeneID,LS,LS_EXP,SecondMax,RestMean,FoldDiff 
WBGene00017445,L1 larva Ce,6900,3519,1821.5,3.788086742
WBGene00018465,L1 larva Ce,5625,2708,1485.5,3.786603837
WBGene00019368,L1 larva Ce,6558,5141,1732,3.786374134
WBGene00004854,elongating embryo Ce,15704,9822,4148.75,3.785236517
WBGene00001819,L1 larva Ce,25978,22265,6870.5,3.781093079
WBGene00009594,L1 larva Ce,48674,23040,12878.5,3.779477424
WBGene00022748,L1 larva Ce,179970,84899,47663.5,3.775845248
WBGene00008739,dauer larva Ce,5699,4778,1509.75,3.774797152
WBGene00023418,L1 larva Ce,5589,1781,1480.75,3.774438629
WBGene00018330,L1 larva Ce,14077,6342,3731.25,3.772730318
WBGene00012664,L2L3_larva,104900,82223,27805,3.772702751
WBGene00022791,elongating embryo Ce,6534,2024,1732.75,3.770884432
WBGene00017691,L2L3_larva,32471,27641,8611,3.770874463
WBGene00003568,elongating embryo Ce,21880,19022,5802.75,3.770625996
WBGene00003019,L1 larva Ce,11279,8443,2991.5,3.770349323
WBGene00006649,L1 larva Ce,32454,26690,8610.5,3.769119099
WBGene00021097,L1 larva Ce,23730,7697,6298.75,3.767414169
WBGene00003034,L1 larva Ce,25619,9868,6801,3.766946037
WBGene00006436,L1 larva Ce,83524,32561,22174.25,3.766711388
WBGene00003793,L1 larva Ce,72056,22962,19131.75,3.766304703
WBGene00000681,L1 larva Ce,23011,15957,6113.25,3.764118922
WBGene00021689,L1 larva Ce,10928,3344,2904,3.763085399
WBGene00003955,adult Ce,26747,10477,7116.75,3.758316647
WBGene00012554,elongating embryo Ce,19566,13213,5206.75,3.757814376
WBGene00013489,L1 larva Ce,52432,27268,13961.5,3.755470401
WBGene00009915,elongating embryo Ce,36671,16615,9768.75,3.753909149
WBGene00010010,L1 larva Ce,5405,2674,1441,3.750867453
WBGene00013379,dauer larva Ce,20730,9476,5527.5,3.750339213
WBGene00003803,L1 larva Ce,16843,5022,4491.25,3.750180907
WBGene00011733,L1 larva Ce,7037,4773,1877.25,3.748568385
WBGene00000908,dauer larva Ce,53227,41042,14210.75,3.745544746
WBGene00008944,L2L3_larva,7727,6652,2063,3.745516238
WBGene00020146,L1 larva Ce,31109,21187,8306,3.745364797
WBGene00013595,L1 larva Ce,11326,5808,3025.5,3.743513469
WBGene00013633,dauer larva Ce,8126,7697,2172.75,3.739960879
WBGene00012850,L1 larva Ce,23341,18318,6241,3.739945522
WBGene00022033,elongating embryo Ce,37069,31554,9915,3.73867877
WBGene00018238,L1 larva Ce,8359,4446,2236.25,3.737954164
WBGene00017657,elongating embryo Ce,39074,22316,10456.25,3.736903766
WBGene00003009,L1 larva Ce,37944,16264,10159.25,3.734921377
WBGene00012608,L2L3_larva,32006,15119,8571.75,3.733893312
WBGene00011729,L1 larva Ce,51078,28552,13681.25,3.73343079
WBGene00000010,L1 larva Ce,9228,2911,2472.25,3.732632218
WBGene00007192,L1 larva Ce,52594,22301,14094,3.731658862
WBGene00019882,elongating embryo Ce,13748,6105,3685,3.730800543
WBGene00004034,L1 larva Ce,25533,10953,6845,3.730168006
WBGene00006941,L1 larva Ce,99044,42309,26574,3.727101678
WBGene00009823,elongating embryo Ce,7074,4191,1899,3.725118483
WBGene00016316,L1 larva Ce,20736,7814,5567.75,3.72430515
WBGene00003159,adult Ce,36209,14920,9722.5,3.724247879
WBGene00007331,L1 larva Ce,32889,27312,8833,3.723423525
WBGene00016209,elongating embryo Ce,5373,2374,1444,3.720914127
WBGene00004471,L1 larva Ce,355974,150221,95679,3.720502932
WBGene00019157,L1 larva Ce,23055,9389,6197.5,3.720048407
WBGene00006868,elongating embryo Ce,42906,22501,11541.5,3.717541048
WBGene00022235,L1 larva Ce,318135,139608,85660.25,3.713916315
WBGene00004175,L1 larva Ce,9135,3710,2459.75,3.713792052
WBGene00006602,L1 larva Ce,33312,23126,8971.5,3.713091456
WBGene00004179,adult Ce,13145,7764,3544.25,3.708824152
WBGene00014091,L1 larva Ce,20847,11125,5622,3.708110993
WBGene00007881,L1 larva Ce,5612,4377,1514,3.70673712
WBGene00017565,L1 larva Ce,12706,8184,3428.5,3.705993875
WBGene00004371,elongating embryo Ce,43511,13590,11743.75,3.705034593
WBGene00013766,L1 larva Ce,149849,93635,40447.25,3.704800697
WBGene00017591,L1 larva Ce,42467,32546,11465,3.704055822
WBGene00004228,L1 larva Ce,11216,7662,3028.5,3.703483573
WBGene00009478,L1 larva Ce,12265,4916,3312,3.703200483
WBGene00002229,adult Ce,18619,6754,5028.5,3.702694641
WBGene00004317,L1 larva Ce,18143,7259,4900.5,3.702275278
WBGene00000281,L1 larva Ce,15964,8366,4313,3.701367957
WBGene00017755,L1 larva Ce,6362,2809,1719.25,3.700450778
WBGene00022415,elongating embryo Ce,10731,10731,2900.5,3.699706947
WBGene00014015,L1 larva Ce,36782,16061,9945.75,3.698263077
WBGene00008019,L1 larva Ce,17181,7619,4646.25,3.697820823
WBGene00008549,L1 larva Ce,108656,40537,29393.5,3.696599588
WBGene00016562,L1 larva Ce,18885,6625,5114.75,3.692262574
WBGene00004454,L1 larva Ce,461423,237726,125060.25,3.68960561
WBGene00001063,elongating embryo Ce,5997,4167,1625.5,3.689326361
WBGene00021253,dauer larva Ce,7312,6522,1982.25,3.688737546
WBGene00013144,dauer larva Ce,47625,33306,12913.5,3.688000929
WBGene00000004,elongating embryo Ce,33305,26947,9031.5,3.687648785
WBGene00006415,L1 larva Ce,12015,4691,3258.25,3.687562342
WBGene00007941,L1 larva Ce,6804,2658,1845.75,3.68630638
WBGene00008511,elongating embryo Ce,5639,5401,1530,3.685620915
WBGene00019780,L1 larva Ce,60073,54767,16304.5,3.684442945
WBGene00004986,L1 larva Ce,7086,4817,1923.25,3.684388405
WBGene00014252,L2L3_larva,16118,13745,4374.75,3.684324819
WBGene00001885,L2L3_larva,19955,19955,5421,3.681055156
WBGene00007534,L1 larva Ce,47451,18121,12899,3.67865726
WBGene00008132,L2L3_larva,14683,6807,3994,3.676264397
WBGene00022149,L1 larva Ce,12685,3961,3450.75,3.676012461
WBGene00004259,dauer larva Ce,94529,46183,25718.5,3.6755254
WBGene00018237,L1 larva Ce,263752,211614,71778.5,3.674526495
WBGene00000535,dauer larva Ce,7248,3583,1972.75,3.674059055
WBGene00002632,L1 larva Ce,45082,31674,12270.5,3.674014914
WBGene00019540,adult Ce,16165,10657,4400.75,3.673237516
WBGene00008774,L1 larva Ce,16168,6469,4402.5,3.67245883
WBGene00001394,L1 larva Ce,120413,76225,32803,3.670792306
WBGene00007999,L2L3_larva,11583,11583,3157.75,3.668118122
WBGene00022665,elongating embryo Ce,6112,4814,1668,3.664268585
WBGene00013124,L1 larva Ce,7974,4468,2177.25,3.662418188
WBGene00000591,elongating embryo Ce,22694,13991,6197,3.662094562
WBGene00002043,elongating embryo Ce,10887,4603,2974.5,3.660110943
WBGene00006637,L1 larva Ce,8464,5555,2312.75,3.659712464
WBGene00015545,L2L3_larva,5554,4359,1518,3.658761528
WBGene00013730,L1 larva Ce,17760,5982,4856.5,3.656954597
WBGene00004809,L1 larva Ce,7736,4170,2115.75,3.656386624
WBGene00020215,elongating embryo Ce,7100,3245,1942,3.656024717
WBGene00017980,L1 larva Ce,16399,9021,4485.75,3.655798919
WBGene00020083,L2L3_larva,5455,5455,1492.25,3.655553694
WBGene00003735,L1 larva Ce,7860,3742,2150.75,3.654539114
WBGene00011856,L2L3_larva,37100,30470,10160.75,3.651305268
WBGene00020915,L1 larva Ce,79567,29285,21795.25,3.650657827
WBGene00003162,L1 larva Ce,93176,65778,25530.75,3.649559845
WBGene00020214,L1 larva Ce,6767,3197,1854.25,3.649453957
WBGene00009587,L1 larva Ce,81250,43188,22277.5,3.647177646
WBGene00022456,L1 larva Ce,25464,9063,6989.25,3.643309368
WBGene00022718,L1 larva Ce,37278,15781,10247.5,3.637765309
WBGene00013518,L1 larva Ce,5406,3617,1486.5,3.636730575
WBGene00011722,L1 larva Ce,25004,9698,6878.25,3.635226984
WBGene00016019,L1 larva Ce,6384,3198,1757.75,3.631915801
WBGene00009404,adult Ce,5855,3816,1613,3.629882207
WBGene00012543,L1 larva Ce,26676,10000,7351,3.628894028
WBGene00016961,L1 larva Ce,42214,22177,11634.25,3.628424694
WBGene00021683,L1 larva Ce,9577,4400,2639.5,3.628338701
WBGene00000478,elongating embryo Ce,15042,13780,4152,3.62283237
WBGene00010150,L1 larva Ce,6507,4425,1797.25,3.620531367
WBGene00017954,elongating embryo Ce,5983,2667,1653.25,3.618932406
WBGene00004152,elongating embryo Ce,38054,15479,10519,3.617644263
WBGene00002915,L1 larva Ce,184118,93791,50895,3.617604873
WBGene00021771,L1 larva Ce,5552,1970,1534.75,3.617527285
WBGene00011887,L1 larva Ce,10110,4442,2794.75,3.617497093
WBGene00021316,L1 larva Ce,38039,15735,10517.5,3.616734015
WBGene00006911,L1 larva Ce,205477,100212,56822,3.616152195
WBGene00006640,elongating embryo Ce,11826,6215,3271,3.615408132
WBGene00004130,L1 larva Ce,135640,58409,37520,3.615138593
WBGene00000964,L1 larva Ce,10267,4613,2843.5,3.61069105
WBGene00013689,L1 larva Ce,26867,10202,7441,3.610670609
WBGene00013352,L2L3_larva,9222,5413,2554.25,3.610453166
WBGene00015400,L2L3_larva,11399,5993,3157.75,3.609848785
WBGene00006702,L1 larva Ce,28821,13480,7984.25,3.609731659
WBGene00016990,L1 larva Ce,10146,5234,2811,3.609391676
WBGene00003762,L1 larva Ce,11695,9872,3240.25,3.609289407
WBGene00021626,L1 larva Ce,6224,1912,1724.5,3.609162076
WBGene00000935,adult Ce,11057,4640,3064.25,3.608387044
WBGene00016794,L1 larva Ce,17369,9976,4814,3.60801828
WBGene00019211,L1 larva Ce,38506,29117,10681.5,3.604924402
WBGene00000882,elongating embryo Ce,20631,16877,5724.75,3.603825495
WBGene00010130,L1 larva Ce,72662,36136,20164,3.603550883
WBGene00004470,L1 larva Ce,679158,297948,188472,3.603495479
WBGene00011850,L1 larva Ce,8054,3442,2235.25,3.603176378
WBGene00018734,L1 larva Ce,15675,6293,4350.5,3.603034134
WBGene00021645,L1 larva Ce,8865,4698,2460.75,3.602560195
WBGene00006494,L1 larva Ce,37987,15738,10545.5,3.602199991
WBGene00004947,L1 larva Ce,33448,14695,9290.5,3.600236801
WBGene00022816,elongating embryo Ce,66010,65842,18335.5,3.600119986
WBGene00008454,L1 larva Ce,6766,6469,1880,3.59893617
WBGene00006465,L1 larva Ce,14892,5089,4138.75,3.598187859
WBGene00019748,L1 larva Ce,63036,34491,17521.25,3.597688521
WBGene00018928,elongating embryo Ce,5302,4047,1473.75,3.597625106
WBGene00020658,L1 larva Ce,13254,7339,3686.75,3.595036279
WBGene00011558,L1 larva Ce,23772,12736,6613.5,3.594465865
WBGene00008745,L1 larva Ce,32304,21517,8988,3.594125501
WBGene00011250,L1 larva Ce,16503,6666,4592,3.593858885
WBGene00006468,L1 larva Ce,7291,2902,2029.25,3.592953061
WBGene00017796,elongating embryo Ce,6046,3783,1683.5,3.591327591
WBGene00016622,L1 larva Ce,10141,4846,2824.25,3.590687793
WBGene00020866,L1 larva Ce,13230,6884,3686.75,3.58852648
WBGene00017727,L1 larva Ce,21869,18813,6095.5,3.587728652
WBGene00004765,L1 larva Ce,11502,3771,3208.75,3.584573432
WBGene00003876,L1 larva Ce,15801,14695,4408.5,3.584212317
WBGene00022816,L2L3_larva,65842,65842,18377.5,3.582750646
WBGene00007193,L1 larva Ce,6886,3318,1922.75,3.581328826
WBGene00006912,L1 larva Ce,23527,13407,6573.5,3.579067468
WBGene00001574,L1 larva Ce,53648,20448,14992,3.578441836
WBGene00019957,L2L3_larva,33833,24548,9458,3.577183337
WBGene00001390,dauer larva Ce,8893,5440,2486.5,3.576513171
WBGene00000503,L1 larva Ce,25533,20295,7140.25,3.575925213
WBGene00001169,L1 larva Ce,692245,286540,193602.5,3.575599489
WBGene00008110,elongating embryo Ce,42426,22116,11867.75,3.574898359
WBGene00007969,L1 larva Ce,58620,31354,16407.5,3.572756361
WBGene00010665,L1 larva Ce,64341,23306,18015.5,3.571424607
WBGene00000448,L1 larva Ce,19571,17600,5481.5,3.570373073
WBGene00013168,L1 larva Ce,16648,7242,4665.25,3.56851187
WBGene00008687,L1 larva Ce,10749,4849,3012.75,3.567836694
WBGene00006577,L1 larva Ce,23366,9893,6554.5,3.564879091
WBGene00001239,L1 larva Ce,72956,52650,20469,3.564219063
WBGene00044686,L1 larva Ce,17062,14695,4788.25,3.56330601
WBGene00014054,L1 larva Ce,23352,14036,6555,3.562471396
WBGene00006703,L1 larva Ce,9733,3621,2733,3.561287962
WBGene00009342,elongating embryo Ce,272620,178553,76553.75,3.56115801
WBGene00004768,L1 larva Ce,34363,11667,9649.75,3.561024897
WBGene00013543,L1 larva Ce,20672,19164,5806,3.560454702
WBGene00006626,L2L3_larva,84795,33684,23821.75,3.559562165
WBGene00022281,L1 larva Ce,10411,4723,2925.25,3.55901205
WBGene00009266,dauer larva Ce,20440,10061,5744,3.558495822
WBGene00018474,L1 larva Ce,16039,6735,4509,3.557108006
WBGene00015811,dauer larva Ce,45879,28654,12900.5,3.556373784
WBGene00008341,L1 larva Ce,18385,12382,5169.75,3.55626481
WBGene00008564,L2L3_larva,11327,5843,3186.5,3.554683822
WBGene00007847,L1 larva Ce,6232,4665,1753.5,3.554034788
WBGene00004307,L1 larva Ce,43686,20863,12297.5,3.552429356
WBGene00007053,L1 larva Ce,129625,82258,36493.75,3.551978078
WBGene00008986,elongating embryo Ce,10300,4900,2902.5,3.548664944
WBGene00007560,L2L3_larva,6811,6811,1920.75,3.546010673
WBGene00003656,L1 larva Ce,17427,10371,4918,3.543513623
WBGene00004919,elongating embryo Ce,21621,8191,6102.75,3.542829052
WBGene00006839,L1 larva Ce,85385,59433,24104.5,3.542284636
WBGene00017080,L1 larva Ce,8624,3177,2435.25,3.541320193
WBGene00001113,dauer larva Ce,35956,24953,10154.75,3.540806027
WBGene00001583,L1 larva Ce,6021,3328,1700.75,3.540202852
WBGene00009983,elongating embryo Ce,14103,14103,3984.75,3.539243365
WBGene00004498,L1 larva Ce,193067,90259,54606.5,3.535604736
WBGene00012257,L2L3_larva,35697,35697,10096.75,3.535494095
WBGene00015697,L1 larva Ce,5348,2524,1513,3.534699273
WBGene00001489,elongating embryo Ce,29371,19660,8313,3.533140864
WBGene00020950,L1 larva Ce,72900,40419,20633.5,3.533089393
WBGene00015131,L1 larva Ce,11347,7631,3212.25,3.532414974
WBGene00009595,L1 larva Ce,6899,3841,1953.75,3.531158029
WBGene00004910,L1 larva Ce,8310,4488,2355.75,3.527539
WBGene00017745,L1 larva Ce,5911,2725,1676.75,3.525272104
WBGene00019895,L1 larva Ce,48504,30416,13759.5,3.525128093
WBGene00001448,L1 larva Ce,13205,11658,3749,3.522272606
WBGene00001747,L1 larva Ce,82437,40525,23410,3.521443827
WBGene00021469,L1 larva Ce,63089,46441,17919.75,3.520640634
WBGene00008304,L1 larva Ce,6481,5670,1842,3.518458198
WBGene00011330,L1 larva Ce,39303,26761,11172,3.517991407
WBGene00012124,L1 larva Ce,9121,5220,2592.75,3.517886414
WBGene00011026,L1 larva Ce,7817,4487,2223,3.516419253
WBGene00001558,L1 larva Ce,119863,44020,34103.25,3.514709009
WBGene00019217,L1 larva Ce,18063,6866,5143.5,3.511811024
WBGene00006853,elongating embryo Ce,6343,5085,1806.75,3.510723675
WBGene00009447,dauer larva Ce,5293,4725,1507.75,3.510528934
WBGene00004140,elongating embryo Ce,34942,13976,9955,3.509994977
WBGene00004889,L1 larva Ce,27190,15875,7747.25,3.50963245
WBGene00018681,L1 larva Ce,15585,5483,4440.75,3.509542307
WBGene00017939,elongating embryo Ce,6687,4219,1905.5,3.50931514
WBGene00003225,L1 larva Ce,25023,13415,7132.5,3.508307045
WBGene00009577,L1 larva Ce,7905,6030,2253.75,3.507487521
WBGene00008765,L1 larva Ce,17357,6643,4950,3.506464646
WBGene00017970,L1 larva Ce,70426,47726,20085.25,3.506354165
WBGene00008980,dauer larva Ce,6745,5436,1923.75,3.50617284
WBGene00022489,L1 larva Ce,8622,3317,2459.25,3.505946935
WBGene00011962,L1 larva Ce,29440,11523,8398.75,3.505283524
WBGene00013804,L1 larva Ce,7207,3407,2056.5,3.504497933
WBGene00007811,L2L3_larva,15079,8866,4304,3.50348513
WBGene00022538,L1 larva Ce,66858,32738,19086.5,3.502894716
WBGene00011500,L1 larva Ce,5928,2509,1692.75,3.501993797
WBGene00010631,L1 larva Ce,45840,22335,13096.25,3.500238618
WBGene00017937,L2L3_larva,40202,40202,11486.75,3.499858533
WBGene00009722,L1 larva Ce,14369,9275,4106,3.499512908
WBGene00012226,L1 larva Ce,34468,25744,9851.75,3.498667749
WBGene00017298,L1 larva Ce,16592,11439,4743.5,3.497839148
WBGene00003238,elongating embryo Ce,8225,4056,2352.5,3.496280553
WBGene00016657,elongating embryo Ce,5326,2952,1524,3.494750656
WBGene00017275,L1 larva Ce,10079,4012,2884.75,3.493890285
WBGene00044696,L2L3_larva,6050,3351,1732,3.493071594
WBGene00000443,elongating embryo Ce,33153,27807,9495.25,3.491535241
WBGene00016725,elongating embryo Ce,7385,5378,2116.5,3.489251122
WBGene00011111,elongating embryo Ce,11785,4227,3378.5,3.488234424
WBGene00020375,adult Ce,11209,4817,3214.75,3.486740804
WBGene00001020,elongating embryo Ce,6612,3998,1897,3.485503426
WBGene00003992,adult Ce,17199,11249,4940,3.481578947
WBGene00044070,L1 larva Ce,15598,7612,4480.5,3.48130789
WBGene00010484,dauer larva Ce,6314,2954,1813.75,3.481185389
WBGene00000018,elongating embryo Ce,20758,11995,5964.25,3.480404074
WBGene00007520,L1 larva Ce,15340,8262,4407.75,3.480233679
WBGene00009584,L1 larva Ce,32914,18286,9462.5,3.478361955
WBGene00022667,L1 larva Ce,9538,5360,2742.5,3.477848678
WBGene00001609,adult Ce,12484,6659,3591.25,3.47622694
WBGene00012018,L2L3_larva,144771,110307,41651.75,3.475748318
WBGene00013344,elongating embryo Ce,13184,10511,3793.5,3.475418479
WBGene00018418,L2L3_larva,57815,57815,16643.25,3.473780662
WBGene00020171,L1 larva Ce,10924,4237,3145.25,3.473173834
WBGene00001186,elongating embryo Ce,25616,22018,7380.5,3.470767563
WBGene00002983,elongating embryo Ce,11054,9411,3185.75,3.469826571
WBGene00014030,dauer larva Ce,12378,6794,3567.75,3.469413496
WBGene00021764,L1 larva Ce,9929,4704,2863,3.468040517
WBGene00015155,L1 larva Ce,7420,6157,2139.75,3.467694824
WBGene00019268,elongating embryo Ce,7603,3938,2193.75,3.465754986
WBGene00004778,L1 larva Ce,7403,6440,2136.75,3.464607465
WBGene00017716,elongating embryo Ce,8170,8170,2359.25,3.462964925
WBGene00001081,L1 larva Ce,54860,25626,15842,3.462946598
WBGene00017025,L1 larva Ce,8381,3613,2421.75,3.460720553
WBGene00001516,L1 larva Ce,38542,24066,11138.25,3.460328148
WBGene00018576,L1 larva Ce,5310,3871,1534.75,3.459846881
WBGene00012139,L1 larva Ce,6659,3510,1925.5,3.458322514
WBGene00015515,elongating embryo Ce,6756,2687,1954.25,3.457080722
WBGene00001215,L1 larva Ce,26800,9969,7758.75,3.454164653
WBGene00021900,L1 larva Ce,14613,9106,4231,3.453793429
WBGene00011106,L1 larva Ce,14946,6136,4329,3.452529453
WBGene00012907,L1 larva Ce,63779,28788,18482,3.450871118
WBGene00012382,L1 larva Ce,73414,39745,21278.25,3.450189748
WBGene00004405,L1 larva Ce,20107,10328,5834,3.446520398
WBGene00016721,L2L3_larva,5913,2865,1715.75,3.44630628
WBGene00006366,L2L3_larva,92179,92179,26753.75,3.445460917
WBGene00018431,elongating embryo Ce,6372,2989,1850.75,3.442928542
WBGene00006641,L1 larva Ce,5305,2410,1541,3.44256976
WBGene00001854,L1 larva Ce,34250,26947,9949.5,3.442384039
WBGene00012929,L1 larva Ce,34155,13471,9922.5,3.442176871
WBGene00005010,L1 larva Ce,11403,4587,3313.75,3.44111656
WBGene00020026,L1 larva Ce,8253,5476,2399,3.44018341
WBGene00009993,L1 larva Ce,66083,45849,19215,3.439136092
WBGene00001479,L2L3_larva,14266,7366,4149.25,3.438211725
WBGene00000414,L1 larva Ce,31068,26571,9036.5,3.43805677
WBGene00021675,L1 larva Ce,7373,3479,2145.25,3.436895467
WBGene00011361,dauer larva Ce,8130,4984,2365.75,3.436542323
WBGene00019609,elongating embryo Ce,5842,3174,1700,3.436470588
WBGene00002127,L1 larva Ce,37147,27558,10810,3.436355227
WBGene00013416,elongating embryo Ce,10742,8629,3126,3.436340371
WBGene00009678,elongating embryo Ce,18365,8953,5345.75,3.435439368
WBGene00002175,L1 larva Ce,21846,14483,6359.25,3.435310768
WBGene00019061,L1 larva Ce,80203,36293,23349,3.434965095
WBGene00013463,L1 larva Ce,61360,32170,17864.5,3.434744885
WBGene00000517,L1 larva Ce,8089,3799,2355.75,3.43372599
WBGene00011441,elongating embryo Ce,6752,2705,1966.5,3.433511315
WBGene00013347,elongating embryo Ce,15328,7273,4464.25,3.433499468
WBGene00001702,L1 larva Ce,6385,3737,1860.5,3.431873152
WBGene00022500,L1 larva Ce,137569,118408,40121,3.428852721
WBGene00008973,L1 larva Ce,21050,12013,6139.5,3.428617966
WBGene00023421,L1 larva Ce,5309,1872,1548.5,3.428479173
WBGene00000293,L1 larva Ce,39056,16768,11403.75,3.424838321
WBGene00010727,elongating embryo Ce,37831,17364,11048,3.424239681
WBGene00019766,L1 larva Ce,10560,3947,3084,3.424124514
WBGene00018872,L1 larva Ce,26386,13492,7707.25,3.423529793
WBGene00006793,elongating embryo Ce,8341,3268,2437,3.4226508
WBGene00016449,elongating embryo Ce,5542,1903,1619.25,3.422572178
WBGene00013578,dauer larva Ce,7675,3879,2242.5,3.422519509
WBGene00021936,L1 larva Ce,5677,2209,1658.75,3.422456669
WBGene00003385,L1 larva Ce,7116,5353,2081.25,3.419099099
WBGene00001253,L1 larva Ce,7240,6229,2118.5,3.417512391
WBGene00016848,L1 larva Ce,6747,3100,1974.5,3.417067612
WBGene00001115,L1 larva Ce,7180,6182,2103.5,3.413358688
WBGene00018950,adult Ce,5418,2677,1587.75,3.412376004
WBGene00000739,L2L3_larva,30658,30658,8985.25,3.412036393
WBGene00013994,L1 larva Ce,19553,7374,5733,3.410605268
WBGene00003156,adult Ce,19390,8794,5687.25,3.409380632
WBGene00002272,L1 larva Ce,21555,17670,6322.75,3.409117868
WBGene00014938,elongating embryo Ce,5997,2241,1759.25,3.408838994
WBGene00003400,L1 larva Ce,19098,8798,5603,3.408531144
WBGene00017374,dauer larva Ce,17559,7301,5153.75,3.407033713
WBGene00004487,L1 larva Ce,361076,161139,105979.75,3.407028229
WBGene00009456,L1 larva Ce,15423,5618,4530.25,3.404447878
WBGene00021691,dauer larva Ce,18764,12971,5511.75,3.404363405
WBGene00019408,L1 larva Ce,13195,8275,3876.5,3.403843673
WBGene00020190,L1 larva Ce,17644,11683,5185.75,3.40240081
WBGene00000231,L1 larva Ce,87890,34686,25833,3.402237448
WBGene00008511,L2L3_larva,5401,5401,1589.5,3.397923875
WBGene00019892,elongating embryo Ce,6087,2783,1792.25,3.39628958
WBGene00000913,adult Ce,16604,7593,4889.25,3.396021885
WBGene00015472,L1 larva Ce,11929,10558,3512.75,3.395914882
WBGene00018611,L1 larva Ce,14022,5006,4129.5,3.395568471
WBGene00011767,elongating embryo Ce,8499,3711,2504.25,3.393830488
WBGene00003395,elongating embryo Ce,6117,4882,1803.25,3.392208512
WBGene00009004,L1 larva Ce,9960,4378,2936.5,3.391792951
WBGene00007088,L1 larva Ce,11509,5242,3398,3.386992348
WBGene00013736,L1 larva Ce,6573,3914,1940.75,3.386834986
WBGene00019911,L1 larva Ce,5293,2669,1565,3.382108626
WBGene00010260,L1 larva Ce,230950,188611,68287.5,3.382024529
WBGene00000001,L1 larva Ce,12140,5547,3592.5,3.379262352
WBGene00009973,L1 larva Ce,14480,8192,4288.5,3.37647196
WBGene00004270,elongating embryo Ce,15114,8202,4476.5,3.376298447
WBGene00013633,L1 larva Ce,7697,7697,2280,3.375877193
WBGene00022788,L1 larva Ce,13426,7266,3977.25,3.37569929
WBGene00010740,dauer larva Ce,5468,4244,1621.75,3.37166641
WBGene00001834,L1 larva Ce,46282,25163,13728.5,3.371235022
WBGene00009657,L1 larva Ce,5563,4891,1651,3.369473047
WBGene00003234,L1 larva Ce,6002,2697,1781.5,3.369071008
WBGene00004106,L1 larva Ce,5423,2812,1610,3.368322981
WBGene00014159,L1 larva Ce,5474,5109,1625.25,3.368097216
WBGene00012113,L1 larva Ce,45873,41958,13620.25,3.367999853
WBGene00003218,L1 larva Ce,68021,32295,20201.25,3.367167873
WBGene00018520,elongating embryo Ce,27010,14145,8024.5,3.365941803
WBGene00010908,L1 larva Ce,46374,21000,13781.75,3.364884721
WBGene00004881,L1 larva Ce,17653,8698,5246.25,3.364879676
WBGene00012118,L1 larva Ce,8141,5036,2420.25,3.363702097
WBGene00000507,L1 larva Ce,10148,4567,3019.5,3.360821328
WBGene00006438,L1 larva Ce,65276,33599,19424,3.360584843
WBGene00010758,L1 larva Ce,7180,3448,2136.75,3.36024336
WBGene00013202,L1 larva Ce,13817,9864,4113.25,3.359144229
WBGene00012730,L1 larva Ce,20508,9321,6107,3.35811364
WBGene00018640,L2L3_larva,6277,6277,1869.75,3.357133307
WBGene00013079,L1 larva Ce,6995,4733,2084,3.356525912
WBGene00010867,L1 larva Ce,14485,6580,4316.25,3.355922386
WBGene00019272,L2L3_larva,38707,38707,11535.5,3.355467903
WBGene00003958,L1 larva Ce,31764,25578,9469,3.354525293
WBGene00006831,L1 larva Ce,25982,18206,7748,3.353381518
WBGene00010890,dauer larva Ce,35434,17094,10568.75,3.35271437
WBGene00015075,elongating embryo Ce,14635,6172,4367.75,3.350695438
WBGene00021323,elongating embryo Ce,5970,3741,1782,3.35016835
WBGene00015286,L1 larva Ce,9110,5190,2719.5,3.349880493
WBGene00014051,L1 larva Ce,22485,14027,6713,3.349471175
WBGene00011312,L1 larva Ce,22350,7980,6675.5,3.348063815
WBGene00003155,adult Ce,18515,6803,5530.25,3.347949912
WBGene00004782,L1 larva Ce,24506,13151,7324.5,3.34575739
WBGene00019396,L1 larva Ce,6901,2831,2062.75,3.345533875
WBGene00006977,adult Ce,5864,2738,1753,3.345122647
WBGene00012782,L1 larva Ce,23529,22082,7034.25,3.344919501
WBGene00003530,L1 larva Ce,8215,4594,2456.25,3.344529262
WBGene00015250,L1 larva Ce,6516,4510,1949,3.34325295
WBGene00000148,elongating embryo Ce,8121,3390,2432,3.339226974
WBGene00016114,dauer larva Ce,5793,5037,1735,3.338904899
WBGene00001972,L1 larva Ce,44735,35185,13398.5,3.338806583
WBGene00006652,elongating embryo Ce,6369,5116,1908,3.338050314
WBGene00001526,L1 larva Ce,28525,15246,8550.25,3.336159761
WBGene00022381,L1 larva Ce,14563,6692,4367,3.334783604
WBGene00003087,elongating embryo Ce,10232,6390,3070,3.332899023
WBGene00017023,L1 larva Ce,7201,3700,2160.75,3.33263913
WBGene00003836,elongating embryo Ce,6339,2462,1902.25,3.332369562
WBGene00001458,L1 larva Ce,8943,7050,2685.5,3.330106125
WBGene00012528,L1 larva Ce,44677,25024,13420.75,3.328949574
WBGene00014076,elongating embryo Ce,7192,3769,2161.25,3.327703875
WBGene00012261,L2L3_larva,76829,76829,23093.5,3.326866867
WBGene00014307,L1 larva Ce,29699,13709,8930,3.325755879
WBGene00015064,L1 larva Ce,12104,5401,3641,3.324361439
WBGene00018154,L1 larva Ce,12549,5821,3777.25,3.322258257
WBGene00006948,elongating embryo Ce,19188,19188,5778.25,3.320728594
