GeneID,LS,LS_EXP,SecondMax,RestMean,FoldDiff 
Y67A10A.9, elongating embryo,53.0,16.0,9.98,5.31062124248497
cpsf-3, elongating embryo,50.0,28.0,21.6,2.314814814814815
Y67H2A.10, adult,90.0,57.0,26.6,3.3834586466165413
Y69E1A.2, adult,301.0,57.0,11.539999999999997,26.083188908145587
Y69E1A.3, L1 larva,81.0,0.0,0.0,inf
Y69E1A.4, L2 larva,84.0,0.7,0.14000000000000057,599.9999999999976
Y69E1A.5, L2 larva,239.0,227.0,72.4,3.3011049723756902
Y69E1A.5, dauer larva,227.0,227.0,74.8,3.03475935828877
Y69H2.3, adult,92.0,74.0,34.02,2.7042915931804816
col-42, L3 larva,265.0,265.0,123.0,2.154471544715447
col-42, adult,337.0,265.0,108.6,3.103130755064457
Y70D2A.1, L1 larva,70.0,6.0,1.8799999999999983,37.23404255319152
Y71A12B.11, dauer larva,315.0,12.0,4.220000000000004,74.6445497630331
Y73F4A.2, L1 larva,131.0,80.0,34.260000000000005,3.8237011091652064
best-21, dauer larva,55.0,12.0,6.26,8.78594249201278
Y73F8A.13, elongating embryo,65.0,36.0,9.0,7.222222222222222
ari-1.4, adult,66.0,18.0,10.2,6.470588235294118
lron-12, dauer larva,90.0,6.0,2.8599999999999994,31.468531468531474
Y75B8A.6, elongating embryo,157.0,48.0,16.8,9.345238095238095
gmn-1, elongating embryo,359.0,25.0,16.4,21.890243902439025
Y75B8A.18, dauer larva,1022.0,63.0,24.6,41.544715447154466
Y75B12B.1, adult,134.0,6.0,2.719999999999999,49.26470588235296
acs-5, L3 larva,70.0,57.0,33.2,2.108433734939759
ceh-51, dauer larva,53.0,3.0,1.2,44.16666666666667
cyp-42A1, dauer larva,75.0,25.0,9.8,7.653061224489796
nlp-42, L2 larva,126.0,126.0,42.8,2.94392523364486
nlp-42, adult,150.0,126.0,38.0,3.9473684210526314
gpi-1, L1 larva,167.0,86.0,69.6,2.399425287356322
vps-28, elongating embryo,74.0,38.0,27.2,2.7205882352941178
soem-1, elongating embryo,46.0,16.0,12.2,3.7704918032786887
Y95D11A.1, elongating embryo,44.0,25.0,19.2,2.291666666666667
Y105C5A.8, L2 larva,215.0,95.0,20.04,10.728542914171657
Y105C5A.8, adult,95.0,95.0,44.04,2.1571298819255222
Y105C5A.14, elongating embryo,53.0,18.0,12.0,4.416666666666667
Y105C5A.15, L1 larva,46.0,13.0,6.640000000000001,6.927710843373493
Y105C5B.5, L3 larva,235.0,115.0,66.0,3.5606060606060606
Y105C5B.9, elongating embryo,57.0,41.0,17.4,3.2758620689655173
Y105C5B.11, adult,43.0,0.9,0.3799999999999997,113.15789473684218
Y105C5B.18, L1 larva,72.0,0.1,0.019999999999998862,3600.0000000002046
Y105E8A.11, elongating embryo,45.0,29.0,18.8,2.3936170212765955
Y105E8A.14, adult,50.0,13.0,9.6,5.208333333333334
zoo-1, elongating embryo,65.0,46.0,23.0,2.8260869565217392
riok-2, L1 larva,63.0,38.0,24.8,2.540322580645161
bath-40, adult,110.0,72.0,48.2,2.2821576763485476
hprt-1, L3 larva,118.0,73.0,36.8,3.206521739130435
Y105E8B.6, adult,56.0,33.0,19.4,2.8865979381443303
Y105E8B.9, dauer larva,75.0,15.0,6.8,11.029411764705882
epg-8, elongating embryo,79.0,27.0,20.8,3.798076923076923
Y106G6D.1, dauer larva,164.0,6.0,2.0600000000000023,79.61165048543681
Y106G6D.2, L1 larva,148.0,31.0,11.560000000000002,12.802768166089963
Y106G6E.4, L1 larva,54.0,30.0,15.8,3.4177215189873418
csnk-1, L1 larva,284.0,186.0,92.8,3.060344827586207
pdpr-1, L1 larva,85.0,49.0,33.6,2.5297619047619047
Y106G6H.6, adult,51.0,22.0,10.4,4.903846153846153
Y106G6H.13, L3 larva,64.0,2.0,1.2599999999999993,50.79365079365082
ska-1, elongating embryo,61.0,31.0,15.8,3.860759493670886
Y106G6H.16, elongating embryo,89.0,38.0,11.0,8.090909090909092
Y111B2A.2, L3 larva,106.0,47.0,21.0,5.0476190476190474
aakg-1, L1 larva,75.0,34.0,26.8,2.798507462686567
WBGene00013733, L1 larva,57.0,21.0,12.0,4.75
Y111B2A.10, L1 larva,97.0,58.0,35.6,2.7247191011235956
gtf-2A2, elongating embryo,69.0,47.0,28.6,2.4125874125874125
hut-1, elongating embryo,48.0,37.0,23.0,2.0869565217391304
Y113G7A.16, elongating embryo,58.0,47.0,10.1,5.742574257425742
Y113G7A.16, L3 larva,47.0,47.0,12.3,3.8211382113821135
prmt-1, dauer larva,683.0,478.0,283.6,2.4083215796897037
dct-13, L3 larva,60.0,36.0,8.120000000000001,7.389162561576354
Y116A8C.19, L2 larva,97.0,34.0,11.0,8.818181818181818
Y116A8C.24, L2 larva,53.0,0.4,0.07999999999999971,662.5000000000024
Y116A8C.38, dauer larva,68.0,3.0,0.8199999999999988,82.9268292682928
Y116A8C.44, L3 larva,735.0,6.0,1.3200000000000045,556.8181818181799
Y116F11A.6, elongating embryo,77.0,66.0,33.4,2.3053892215568865
hhat-1, L3 larva,61.0,61.0,20.46,2.981427174975562
hhat-1, adult,63.0,61.0,20.060000000000002,3.1405782652043865
ZC116.1, L1 larva,65.0,51.0,21.6,3.009259259259259
ZC116.1, L3 larva,51.0,51.0,24.4,2.0901639344262297
ZC168.2, dauer larva,44.0,4.0,1.1400000000000006,38.59649122807016
ssp-34, L2 larva,53.0,0.1,0.020000000000000285,2649.9999999999623
ZC373.2, L2 larva,1986.0,234.0,117.4,16.916524701873936
atfs-1, L1 larva,85.0,54.0,38.4,2.213541666666667
ZC376.8, elongating embryo,70.0,0.7,0.31999999999999884,218.7500000000008
msa-1, dauer larva,1582.0,278.0,79.8,19.824561403508774
ZC434.3, L1 larva,53.0,32.0,11.6,4.56896551724138
ZC434.4, elongating embryo,97.0,38.0,30.2,3.2119205298013247
ZC434.8, L3 larva,88.0,45.0,21.8,4.036697247706422
ZC443.2, adult,51.0,29.0,10.819999999999999,4.713493530499076
ZC443.3, elongating embryo,116.0,84.0,37.4,3.1016042780748663
ZC443.4, L2 larva,58.0,47.0,14.580000000000002,3.9780521262002737
ZC443.4, adult,47.0,47.0,16.78,2.800953516090584
pssy-1, elongating embryo,68.0,24.0,18.0,3.7777777777777777
best-22, L1 larva,46.0,22.0,10.64,4.323308270676692
rad-23, adult,174.0,86.0,66.0,2.6363636363636362
nep-1, L2 larva,62.0,50.0,22.2,2.7927927927927927
nep-1, dauer larva,50.0,50.0,24.6,2.0325203252032518
clec-96, L2 larva,92.0,0.7,0.14000000000000057,657.1428571428545
clec-99, adult,132.0,0.4,0.2,660.0
ZK131.11, L1 larva,87.0,32.0,18.4,4.728260869565218
ZK265.3, adult,89.0,0.1,0.05999999999999943,1483.3333333333474
nol-16, elongating embryo,411.0,127.0,63.4,6.482649842271294
ZK287.1, elongating embryo,110.0,110.0,26.139999999999997,4.208110175975517
ZK287.1, adult,118.0,110.0,24.54,4.808475957620212
ZK512.1, dauer larva,55.0,45.0,17.419999999999998,3.1572904707233067
ZK512.1, adult,45.0,45.0,19.419999999999998,2.3171987641606595
ZK512.2, dauer larva,52.0,44.0,25.2,2.0634920634920637
ZK512.4, elongating embryo,128.0,93.0,50.0,2.56
ZK512.7, dauer larva,176.0,49.0,17.94000000000001,9.810479375696762
ZK512.11, elongating embryo,80.0,11.0,6.2,12.903225806451612
gtf-2E1, adult,43.0,12.0,10.4,4.134615384615384
ZK550.6, L2 larva,107.0,59.0,48.2,2.2199170124481324
pyk-2, dauer larva,61.0,57.0,30.4,2.0065789473684212
ZK593.3, L3 larva,84.0,33.0,14.4,5.833333333333333
fic-1, elongating embryo,46.0,33.0,17.6,2.6136363636363633
panl-3, elongating embryo,83.0,76.0,40.4,2.0544554455445545
ZK632.9, adult,669.0,386.0,194.4,3.441358024691358
glb-1, dauer larva,200.0,78.0,52.4,3.816793893129771
ZK637.14, elongating embryo,53.0,11.0,8.4,6.309523809523809
ZK662.2, L1 larva,88.0,40.0,12.439999999999998,7.073954983922831
clec-60, adult,111.0,10.0,2.819999999999999,39.36170212765959
spv-1, elongating embryo,45.0,25.0,15.0,3.0
dbt-1, L3 larva,91.0,63.0,44.6,2.0403587443946187
ZK673.2, L1 larva,364.0,108.0,69.2,5.260115606936416
dhhc-4, elongating embryo,49.0,29.0,18.8,2.606382978723404
ZK792.1, elongating embryo,62.0,22.0,13.2,4.696969696969697
ZK809.8, dauer larva,178.0,111.0,58.8,3.0272108843537415
ZK822.2, elongating embryo,2209.0,294.0,103.6,21.322393822393824
ZK822.4, L2 larva,115.0,77.0,45.220000000000006,2.5431225121627596
gdh-1, L1 larva,2970.0,1262.0,679.4,4.371504268472181
ZK829.7, L1 larva,120.0,76.0,59.2,2.0270270270270268
ZK829.9, L3 larva,74.0,29.0,15.160000000000002,4.881266490765171
ZK836.3, elongating embryo,78.0,31.0,12.139999999999997,6.425041186161451
ZK856.7, dauer larva,175.0,114.0,58.0,3.0172413793103448
chpf-1, elongating embryo,173.0,132.0,67.0,2.582089552238806
gld-4, adult,104.0,75.0,37.8,2.7513227513227516
clec-91, L3 larva,390.0,46.0,22.2,17.56756756756757
usip-1, adult,85.0,29.0,20.6,4.126213592233009
ZK863.8, L2 larva,78.0,59.0,16.439999999999998,4.744525547445257
ZK863.8, adult,59.0,59.0,20.24,2.91501976284585
ZK892.5, elongating embryo,50.0,9.0,4.24,11.79245283018868
clec-186, L2 larva,61.0,26.0,5.659999999999999,10.777385159010603
ZK899.1, dauer larva,44.0,27.0,16.2,2.7160493827160495
ZK899.2, elongating embryo,149.0,43.0,20.4,7.303921568627452
ZK909.3, L2 larva,53.0,31.0,17.4,3.0459770114942533
ZK909.6, L1 larva,158.0,49.0,24.0,6.583333333333333
vab-23, elongating embryo,92.0,92.0,29.6,3.108108108108108
vab-23, dauer larva,109.0,92.0,26.2,4.1603053435114505
ZK938.1, elongating embryo,125.0,38.0,7.980000000000001,15.664160401002503
arrd-4, elongating embryo,50.0,23.0,8.8,5.681818181818182
lact-2, dauer larva,192.0,60.0,31.0,6.193548387096774
puf-12, dauer larva,200.0,125.0,68.0,2.9411764705882355
ZK945.7, adult,136.0,0.3,0.18000000000000113,755.5555555555508
ZK970.8, L1 larva,78.0,0.0,0.0,inf
frg-1, elongating embryo,127.0,54.0,26.8,4.7388059701492535
ZK1025.3, L1 larva,54.0,54.0,12.279999999999998,4.397394136807819
ZK1025.3, L2 larva,56.0,54.0,11.879999999999999,4.7138047138047146
ZK1053.4, adult,79.0,37.0,10.319999999999999,7.655038759689924
nit-1, dauer larva,56.0,32.0,17.8,3.1460674157303368
ZK1058.9, L3 larva,64.0,46.0,24.4,2.6229508196721314
ZK1073.1, L1 larva,424.0,60.0,43.8,9.680365296803654
ZK1098.1, elongating embryo,55.0,33.0,24.8,2.217741935483871
trpp-3, elongating embryo,71.0,41.0,31.4,2.261146496815287
ZK1098.9, elongating embryo,539.0,5.0,1.9800000000000182,272.2222222222197
gtf-2H3, adult,48.0,26.0,16.4,2.9268292682926833
ZK1128.7, L1 larva,153.0,33.0,16.4,9.329268292682928
vps-29, adult,74.0,47.0,34.0,2.176470588235294
htas-1, L1 larva,172.0,0.1,0.019999999999998862,8600.00000000049
ZK1307.1, L2 larva,239.0,178.0,52.6,4.5437262357414445
ZK1307.1, L3 larva,178.0,178.0,64.8,2.746913580246914
ZK1307.4, L2 larva,115.0,23.0,4.6,25.000000000000004
ZK1320.2, L2 larva,239.0,239.0,112.75999999999999,2.1195459382759845
ZK1320.2, L3 larva,260.0,239.0,108.55999999999999,2.394988946204864
ZK1320.3, L3 larva,242.0,222.0,120.16,2.0139813581890813
ZK1320.9, adult,79.0,56.0,31.2,2.532051282051282
ZK1320.11, elongating embryo,68.0,12.0,8.8,7.727272727272727
ZK1321.4, L1 larva,102.0,57.0,30.139999999999997,3.384207033842071
C53C7.5, dauer larva,84.0,40.0,19.2,4.375
D2023.1, L2 larva,70.0,39.0,10.5,6.666666666666667
DY3.t2, dauer larva,65.0,0.9,0.5800000000000012,112.06896551724115
F07H5.4, L1 larva,443.0,394.0,162.2,2.7311960542540077
F07H5.4, dauer larva,394.0,394.0,172.0,2.2906976744186047
F07H5.5, L1 larva,4885.0,1982.0,1152.8,4.2375086745315755
MTCE.7, L1 larva,34457.0,28017.0,5990.2,5.752228640112183
MTCE.7, L2 larva,28017.0,28017.0,7278.2,3.8494407958011596
MTCE.33, L1 larva,53807.0,570.0,297.2,181.0464333781965
T05E11.9, elongating embryo,1483.0,274.0,137.8,10.761973875181422
Y17D7B.7, L1 larva,229.0,137.0,38.0,6.026315789473684
Y17D7B.7, L2 larva,137.0,137.0,56.4,2.4290780141843973
B0457.3, adult,56.0,2.0,0.4799999999999997,116.66666666666674
C04G2.3, L1 larva,251.0,0.1,0.019999999999998862,12550.000000000713
C05D12.3, L1 larva,43.0,8.0,3.460000000000001,12.42774566473988
C15H7.2, L1 larva,102.0,0.0,0.0,inf
C37A5.3, L3 larva,53.0,5.0,1.9400000000000006,27.31958762886597
C47A4.4, L2 larva,62.0,0.1,0.020000000000000285,3099.999999999956
F56D5.4, dauer larva,89.0,56.0,33.6,2.6488095238095237
K08H10.5, L1 larva,44.0,0.0,0.0,inf
M176.9, elongating embryo,243.0,2.0,0.7199999999999989,337.5000000000005
R13H4.2, L1 larva,216.0,118.0,75.46,2.8624436787702097
VM106R.1, L2 larva,48.0,43.0,13.819999999999999,3.4732272069464547
VM106R.1, adult,43.0,43.0,14.819999999999999,2.9014844804318494
mdt-9, elongating embryo,89.0,29.0,21.8,4.08256880733945
Y102A5C.5, adult,51.0,14.0,5.1800000000000015,9.845559845559842
Y102A5C.6, adult,58.0,17.0,6.06,9.570957095709572
ZK1251.5, adult,126.0,11.0,4.2399999999999975,29.71698113207549
AH9.3, elongating embryo,55.0,10.0,7.0,7.857142857142857
B0025.4, elongating embryo,87.0,21.0,14.2,6.126760563380282
lmd-2, elongating embryo,44.0,24.0,15.0,2.933333333333333
B0041.8, adult,50.0,38.0,19.2,2.604166666666667
B0205.4, L3 larva,47.0,15.0,6.380000000000001,7.366771159874607
B0205.8, elongating embryo,59.0,54.0,28.4,2.0774647887323945
B0207.11, L2 larva,54.0,4.0,0.8,67.5
cyp-34A9, L2 larva,110.0,110.0,25.96,4.237288135593221
cyp-34A9, adult,114.0,110.0,25.160000000000004,4.531001589825118
nlp-34, L2 larva,247.0,88.0,29.2,8.45890410958904
faah-1, L1 larva,82.0,51.0,22.6,3.6283185840707963
B0218.7, L1 larva,131.0,0.0,0.0,inf
B0222.5, L1 larva,96.0,18.0,5.539999999999997,17.328519855595676
B0222.10, dauer larva,1095.0,1.0,0.4000000000000455,2737.4999999996885
B0228.1, L2 larva,68.0,30.0,10.8,6.296296296296296
B0228.6, elongating embryo,388.0,20.0,7.8,49.743589743589745
B0238.1, L2 larva,47.0,45.0,11.8,3.9830508474576267
B0238.1, adult,45.0,45.0,12.2,3.6885245901639347
B0238.11, elongating embryo,178.0,81.0,43.8,4.06392694063927
egg-1, adult,422.0,5.0,2.0,211.0
B0261.7, adult,118.0,24.0,15.2,7.7631578947368425
B0261.8, dauer larva,150.0,60.0,29.0,5.172413793103448
rpia-1, L1 larva,361.0,284.0,104.4,3.457854406130268
rpia-1, dauer larva,284.0,284.0,119.8,2.370617696160267
pot-1, elongating embryo,45.0,24.0,9.0,5.0
B0281.5, L3 larva,178.0,178.0,81.64000000000001,2.1803037726604604
B0281.5, adult,352.0,178.0,46.84000000000001,7.514944491887274
B0286.1, elongating embryo,57.0,18.0,9.0,6.333333333333333
pacs-1, dauer larva,111.0,45.0,23.2,4.7844827586206895
B0294.1, L3 larva,47.0,3.0,1.2799999999999998,36.71875000000001
ugt-46, L2 larva,62.0,48.0,27.4,2.2627737226277373
rbm-26, adult,72.0,57.0,35.4,2.0338983050847457
abi-1, adult,95.0,42.0,23.2,4.094827586206897
B0336.13, elongating embryo,49.0,49.0,20.6,2.378640776699029
B0336.13, adult,55.0,49.0,19.4,2.8350515463917527
B0353.1, elongating embryo,82.0,43.0,19.4,4.22680412371134
psd-1, dauer larva,69.0,49.0,32.6,2.116564417177914
pho-5, L1 larva,58.0,35.0,17.4,3.3333333333333335
B0361.9, L1 larva,112.0,57.0,29.2,3.8356164383561646
ykt-6, L1 larva,165.0,70.0,50.8,3.248031496062992
pdi-6, elongating embryo,417.0,417.0,203.2,2.052165354330709
pdi-6, L3 larva,440.0,417.0,198.6,2.215508559919436
vang-1, dauer larva,45.0,22.0,6.380000000000001,7.053291536050156
B0410.3, dauer larva,114.0,87.0,39.0,2.923076923076923
B0416.5, elongating embryo,253.0,183.0,96.6,2.619047619047619
djr-1.1, adult,59.0,43.0,27.8,2.1223021582733814
B0432.9, elongating embryo,54.0,4.0,3.2,16.875
B0432.10, elongating embryo,53.0,7.0,3.6,14.722222222222221
moa-2, adult,161.0,112.0,46.8,3.4401709401709404
B0511.6, dauer larva,625.0,227.0,132.8,4.706325301204819
B0511.7, elongating embryo,45.0,39.0,21.2,2.1226415094339623
cdc-26, elongating embryo,62.0,62.0,30.8,2.012987012987013
cdc-26, adult,85.0,62.0,26.2,3.2442748091603053
B0524.6, L1 larva,88.0,23.0,13.8,6.3768115942028984
otub-4, L1 larva,66.0,39.0,23.0,2.869565217391304
B0546.4, L1 larva,79.0,46.0,18.8,4.202127659574468
B0563.8, L3 larva,78.0,26.0,11.419999999999998,6.830122591943959
gmeb-1, L1 larva,58.0,41.0,24.6,2.357723577235772
C01C4.3, L1 larva,73.0,25.0,10.0,7.3
C01F1.3, elongating embryo,102.0,50.0,20.4,5.0
C01G5.3, L1 larva,180.0,0.0,0.0,inf
C01G5.9, L3 larva,54.0,16.0,5.1,10.588235294117649
snpn-1, elongating embryo,43.0,31.0,14.0,3.0714285714285716
C02B10.3, elongating embryo,140.0,44.0,25.0,5.6
C02B10.4, adult,108.0,95.0,45.2,2.389380530973451
tyr-1, L2 larva,447.0,26.0,8.220000000000004,54.379562043795595
C02D5.2, elongating embryo,57.0,17.0,8.6,6.627906976744186
C02E7.6, elongating embryo,2202.0,2202.0,667.0,3.3013493253373314
C02E7.6, L3 larva,2354.0,2202.0,636.6,3.697769399937166
C02E7.7, L2 larva,1450.0,852.0,198.25999999999993,7.313628568546355
C02E7.7, dauer larva,852.0,852.0,317.85999999999996,2.6804253444912858
C02F5.3, dauer larva,154.0,131.0,68.6,2.2448979591836737
cids-1, elongating embryo,51.0,38.0,21.0,2.4285714285714284
fbxl-1, L1 larva,134.0,75.0,33.2,4.036144578313253
snet-1, L1 larva,136.0,20.0,8.639999999999997,15.740740740740746
C02F12.5, L1 larva,126.0,9.0,3.6199999999999988,34.80662983425415
tag-278, elongating embryo,66.0,27.0,11.4,5.7894736842105265
sdha-1, L2 larva,189.0,125.0,75.4,2.5066312997347477
cyp-35A2, L2 larva,73.0,33.0,17.439999999999998,4.185779816513762
C03H5.6, L1 larva,84.0,15.0,5.56,15.107913669064748
pdhb-1, L1 larva,269.0,183.0,96.8,2.7789256198347108
pac-1, L1 larva,90.0,50.0,33.8,2.6627218934911245
ugt-63, L1 larva,47.0,11.0,3.4200000000000017,13.742690058479525
C04G6.2, L2 larva,144.0,4.0,1.4599999999999966,98.6301369863016
C05C8.1, dauer larva,44.0,28.0,17.6,2.5
krr-1, elongating embryo,55.0,31.0,22.8,2.4122807017543857
C05C8.7, elongating embryo,212.0,116.0,60.2,3.521594684385382
C05D2.10, adult,64.0,38.0,24.6,2.6016260162601625
C05D9.3, dauer larva,80.0,22.0,12.6,6.34920634920635
C05D9.7, elongating embryo,79.0,10.0,6.2,12.741935483870968
C05D9.9, L1 larva,84.0,84.0,27.6,3.043478260869565
C05D9.9, dauer larva,110.0,84.0,22.4,4.910714285714286
attf-4, elongating embryo,102.0,77.0,39.4,2.5888324873096447
atgl-1, L1 larva,369.0,56.0,35.6,10.365168539325841
lnp-1, dauer larva,66.0,40.0,23.4,2.8205128205128207
C05E11.3, elongating embryo,125.0,28.0,12.0,10.416666666666666
C06A6.2, elongating embryo,46.0,20.0,14.0,3.2857142857142856
erp-44.2, elongating embryo,212.0,125.0,75.4,2.8116710875331563
mthf-1, L3 larva,223.0,108.0,74.2,3.0053908355795147
nlp-77, L3 larva,1179.0,728.0,425.6,2.770206766917293
spdl-1, elongating embryo,88.0,55.0,18.4,4.782608695652175
spdl-1, dauer larva,55.0,55.0,25.0,2.2
C06E1.1, elongating embryo,388.0,124.0,29.8,13.020134228187919
fipr-16, L1 larva,2545.0,0.2,0.03999999999996362,63625.000000057866
ztf-30, adult,61.0,20.0,6.06,10.066006600660067
C06E2.5, dauer larva,120.0,36.0,12.2,9.836065573770492
C06E4.2, elongating embryo,182.0,38.0,21.6,8.425925925925926
C06E7.4, elongating embryo,167.0,48.0,15.6,10.705128205128206
C06G1.2, dauer larva,68.0,3.0,1.519999999999999,44.73684210526319
ain-1, elongating embryo,238.0,147.0,66.0,3.606060606060606
C06G3.3, L1 larva,423.0,4.0,1.8,235.0
C06G3.5, L1 larva,422.0,170.0,94.2,4.479830148619957
C06G3.6, elongating embryo,256.0,36.0,21.6,11.851851851851851
C07A12.2, L2 larva,65.0,56.0,17.419999999999998,3.73134328358209
C07A12.2, adult,56.0,56.0,19.22,2.9136316337148807
C07A12.7, L1 larva,91.0,61.0,35.2,2.5852272727272725
C07D8.6, adult,245.0,128.0,72.8,3.3653846153846154
bath-44, dauer larva,92.0,42.0,32.4,2.8395061728395063
C07D10.5, elongating embryo,207.0,8.0,5.8,35.689655172413794
C07H6.2, adult,126.0,107.0,56.6,2.2261484098939928
C07H6.9, dauer larva,84.0,5.0,1.8,46.666666666666664
fbxb-13, L2 larva,45.0,14.0,5.640000000000001,7.978723404255319
C08F1.6, L2 larva,202.0,202.0,64.4,3.136645962732919
C08F1.6, L3 larva,210.0,202.0,62.8,3.3439490445859876
C08G9.1, dauer larva,44.0,36.0,18.0,2.4444444444444446
C09B7.2, elongating embryo,52.0,22.0,18.0,2.888888888888889
C09B8.5, dauer larva,75.0,14.0,6.619999999999999,11.329305135951662
C09D4.2, L1 larva,54.0,52.0,17.2,3.1395348837209305
C09D4.2, dauer larva,52.0,52.0,17.6,2.954545454545454
mlt-10, L1 larva,85.0,31.0,9.320000000000004,9.120171673819739
C09F5.1, elongating embryo,99.0,77.0,28.4,3.4859154929577465
C09F5.1, L1 larva,77.0,77.0,32.8,2.347560975609756
pkg-2, dauer larva,104.0,72.0,35.8,2.905027932960894
catp-3, dauer larva,74.0,9.0,5.040000000000001,14.68253968253968
C10A4.3, elongating embryo,46.0,46.0,16.639999999999997,2.7644230769230775
C10A4.3, L3 larva,63.0,46.0,13.239999999999998,4.758308157099698
C10B5.3, L1 larva,52.0,38.0,22.4,2.3214285714285716
mct-6, elongating embryo,129.0,57.0,38.4,3.359375
cpg-4, L3 larva,52.0,4.0,2.8599999999999994,18.181818181818187
C10F3.7, adult,133.0,2.0,1.019999999999999,130.39215686274522
egal-1, elongating embryo,122.0,52.0,34.6,3.5260115606936413
C10G8.4, L3 larva,92.0,51.0,10.760000000000002,8.550185873605948
C10G8.4, adult,51.0,51.0,18.96,2.6898734177215187
chdp-1, elongating embryo,861.0,238.0,106.2,8.107344632768362
C10G11.8, L1 larva,173.0,0.0,0.0,inf
ugt-27, L2 larva,92.0,0.4,0.2200000000000017,418.18181818181495
C10H11.7, elongating embryo,166.0,0.5,0.31999999999999884,518.7500000000019
kca-1, adult,82.0,6.0,3.2,25.625
asp-9, L1 larva,427.0,160.0,32.800000000000026,13.01829268292682
C12D12.1, L1 larva,101.0,49.0,33.8,2.988165680473373
C13A10.2, L2 larva,44.0,25.0,7.539999999999997,5.835543766578251
kxd-1, elongating embryo,53.0,17.0,9.4,5.638297872340425
C13F10.7, elongating embryo,63.0,49.0,23.0,2.739130434782609
C14A11.2, elongating embryo,51.0,47.0,11.180000000000001,4.561717352415026
C14A11.2, adult,47.0,47.0,11.98,3.9232053422370616
C14B9.2, elongating embryo,420.0,171.0,80.8,5.198019801980198
C14B9.10, L3 larva,466.0,339.0,221.2,2.1066907775768535
C14C6.2, L3 larva,49.0,33.0,9.419999999999998,5.201698513800426
C14C6.5, L1 larva,300.0,76.0,21.620000000000005,13.876040703052727
hex-2, elongating embryo,63.0,36.0,20.8,3.0288461538461537
C14C11.7, adult,106.0,42.0,26.4,4.015151515151516
dct-1, L1 larva,594.0,156.0,51.8,11.467181467181469
lrch-1, elongating embryo,82.0,30.0,15.4,5.324675324675325
C14F11.6, dauer larva,168.0,115.0,56.8,2.9577464788732395
C15C7.5, L2 larva,364.0,169.0,116.6,3.121783876500858
C15F1.1, L1 larva,44.0,34.0,10.52,4.182509505703422
kynu-1, L3 larva,54.0,33.0,22.4,2.410714285714286
C16A3.4, dauer larva,241.0,152.0,98.0,2.4591836734693877
C16A3.6, dauer larva,454.0,182.0,110.6,4.104882459312839
oatr-1, L3 larva,227.0,120.0,68.4,3.3187134502923974
C16A11.7, elongating embryo,55.0,11.0,4.120000000000002,13.34951456310679
math-14, L2 larva,46.0,9.0,1.8,25.555555555555554
skpo-2, dauer larva,74.0,9.0,3.8399999999999976,19.270833333333346
C16E9.1, dauer larva,77.0,20.0,7.379999999999998,10.433604336043363
C16H3.3, elongating embryo,88.0,48.0,16.6,5.301204819277108
C17B7.4, L2 larva,80.0,0.3,0.05999999999999943,1333.333333333346
C17E7.4, adult,52.0,7.0,2.680000000000001,19.40298507462686
C17E7.12, elongating embryo,117.0,67.0,22.0,5.318181818181818
C17E7.12, L1 larva,67.0,67.0,32.0,2.09375
C17F3.1, adult,235.0,59.0,25.04,9.384984025559106
C17F4.7, L3 larva,2680.0,1620.0,606.6,4.418067919551599
C17G10.7, adult,43.0,40.0,11.2,3.8392857142857144
C17H11.6, elongating embryo,51.0,45.0,24.4,2.0901639344262297
C17H12.8, L1 larva,96.0,71.0,18.919999999999998,5.073995771670191
C17H12.8, L3 larva,71.0,71.0,23.919999999999998,2.968227424749164
ceh-48, elongating embryo,92.0,12.0,7.5,12.266666666666667
anat-1, L1 larva,83.0,68.0,36.2,2.292817679558011
C18A11.1, L2 larva,43.0,36.0,12.2,3.5245901639344264
C18B2.3, L2 larva,93.0,76.0,25.8,3.6046511627906974
C18B2.3, L3 larva,76.0,76.0,29.2,2.6027397260273974
C18B2.4, L1 larva,90.0,51.0,43.2,2.083333333333333
C18B2.5, L1 larva,210.0,188.0,96.6,2.173913043478261
WBGene00015966, elongating embryo,62.0,24.0,17.8,3.4831460674157304
swsn-2.2, elongating embryo,53.0,50.0,21.6,2.4537037037037037
swsn-2.2, adult,50.0,50.0,22.2,2.2522522522522523
C18F10.7, adult,52.0,20.0,16.2,3.2098765432098766
C18H7.1, L1 larva,209.0,105.0,42.260000000000005,4.945575011831519
C18H7.4, adult,211.0,0.1,0.060000000000002274,3516.6666666665333
C18H9.3, adult,45.0,19.0,17.2,2.616279069767442
fln-2, elongating embryo,112.0,49.0,35.2,3.1818181818181817
C23F12.4, elongating embryo,45.0,26.0,16.2,2.7777777777777777
C23G10.2, L2 larva,116.0,116.0,51.6,2.248062015503876
C23G10.2, L3 larva,122.0,116.0,50.4,2.420634920634921
ugt-66, L1 larva,92.0,12.0,3.8,24.210526315789476
C23G10.8, elongating embryo,84.0,41.0,31.0,2.7096774193548385
C23H3.2, L3 larva,84.0,59.0,34.2,2.4561403508771926
sptl-1, L3 larva,100.0,66.0,44.4,2.2522522522522523
C23H5.8, L3 larva,75.0,40.0,11.5,6.521739130434782
flp-24, L2 larva,100.0,100.0,40.86,2.447381302006853
flp-24, dauer larva,148.0,100.0,31.26,4.73448496481126
C24A3.2, L2 larva,110.0,88.0,54.0,2.037037037037037
spas-1, adult,43.0,28.0,14.4,2.986111111111111
